PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
50.0000,86.000000,0.034667,9.015622
60.0000,86.000000,0.048155,8.389646
70.0000,86.000000,0.063608,7.912490
80.0000,86.000000,0.081392,7.534953
90.0000,86.000000,0.101229,7.227775
100.0000,86.000000,0.122381,6.972349
110.0000,86.000000,0.144276,6.756222
120.0000,86.000000,0.164236,6.570714
130.0000,86.000000,0.178130,6.409573
140.0000,86.000000,0.185922,6.268170
150.0000,86.000000,0.185044,6.142998
160.0000,86.000000,0.181719,6.031351
170.0000,86.000000,0.170661,5.931101
180.0000,86.000000,0.159959,5.840550
190.0000,86.000000,0.154481,5.758328
200.0000,86.000000,0.149711,5.683315
210.0000,86.000000,0.144357,5.614586
220.0000,86.000000,0.139783,5.551368
230.0000,86.000000,0.136801,5.493015
240.0000,86.000000,0.136731,5.438976
250.0000,86.000000,0.136149,5.388783
260.0000,86.000000,0.133677,5.342033
270.0000,86.000000,0.131267,5.298380
280.0000,86.000000,0.121128,5.257521
290.0000,86.000000,0.110234,5.219194
300.0000,86.000000,0.110804,5.183166
310.0000,86.000000,0.108261,5.149236
320.0000,86.000000,0.105714,5.117222
330.0000,86.000000,0.102607,5.086966
340.0000,86.000000,0.098042,5.058324
350.0000,86.000000,0.092803,5.031170
360.0000,86.000000,0.087946,5.005390
370.0000,86.000000,0.082026,4.980881
380.0000,86.000000,0.076128,4.957550
390.0000,86.000000,0.070075,4.935314
400.0000,86.000000,0.064064,4.914097
410.0000,86.000000,0.058568,4.893830
420.0000,86.000000,0.051702,4.874449
430.0000,86.000000,0.045041,4.855898
440.0000,86.000000,0.038794,4.838125
450.0000,86.000000,0.032854,4.821080
460.0000,86.000000,0.027225,4.804719
470.0000,86.000000,0.022109,4.789003
480.0000,86.000000,0.017491,4.773893
490.0000,86.000000,0.013243,4.759355
500.0000,86.000000,0.009557,4.745357
510.0000,86.000000,0.006480,4.731868
520.0000,86.000000,0.004142,4.718862
530.0000,86.000000,0.002644,4.706313
540.0000,86.000000,0.001667,4.694197
550.0000,86.000000,0.001299,4.682493
560.0000,86.000000,0.001609,4.671178
570.0000,86.000000,0.002552,4.660235
580.0000,86.000000,0.004134,4.649644
590.0000,86.000000,0.006350,4.639390
600.0000,86.000000,0.009178,4.629455
610.0000,86.000000,0.012799,4.619827
620.0000,86.000000,0.016714,4.610489
630.0000,86.000000,0.020811,4.601431
640.0000,86.000000,0.025287,4.592638
650.0000,86.000000,0.030049,4.584100
660.0000,86.000000,0.034720,4.575805
670.0000,86.000000,0.039524,4.567743
680.0000,86.000000,0.044342,4.559905
690.0000,86.000000,0.048983,4.552282
700.0000,86.000000,0.053292,4.544864
710.0000,86.000000,0.057512,4.537643
720.0000,86.000000,0.061103,4.530612
730.0000,86.000000,0.064802,4.523763
740.0000,86.000000,0.068488,4.517089
750.0000,86.000000,0.071723,4.510584
760.0000,86.000000,0.074460,4.504241
770.0000,86.000000,0.076565,4.498054
780.0000,86.000000,0.077985,4.492017
790.0000,86.000000,0.078561,4.486126
800.0000,86.000000,0.078305,4.480374
810.0000,86.000000,0.077042,4.474757
820.0000,86.000000,0.075508,4.469271
830.0000,86.000000,0.074597,4.463910
840.0000,86.000000,0.073123,4.458671
850.0000,86.000000,0.071169,4.453549
860.0000,86.000000,0.068752,4.448540
870.0000,86.000000,0.065938,4.443641
880.0000,86.000000,0.062790,4.438849
890.0000,86.000000,0.059368,4.434159
900.0000,86.000000,0.055734,4.429568
910.0000,86.000000,0.051952,4.425074
920.0000,86.000000,0.048084,4.420673
930.0000,86.000000,0.044183,4.416362
940.0000,86.000000,0.040285,4.412139
950.0000,86.000000,0.036432,4.408001
960.0000,86.000000,0.032674,4.403945
970.0000,86.000000,0.029056,4.399970
980.0000,86.000000,0.025609,4.396072
990.0000,86.000000,0.022360,4.392250
1000.0000,86.000000,0.019329,4.388500
1010.0000,86.000000,0.016536,4.384822
1020.0000,86.000000,0.013815,4.381213
1030.0000,86.000000,0.011079,4.377671
1040.0000,86.000000,0.008750,4.374195
1050.0000,86.000000,0.006748,4.370782
1060.0000,86.000000,0.005056,4.367431
1070.0000,86.000000,0.003658,4.364140
1080.0000,86.000000,0.002541,4.360907
1090.0000,86.000000,0.001686,4.357732
1100.0000,86.000000,0.001071,4.354612
1110.0000,86.000000,0.000676,4.351546
1120.0000,86.000000,0.000480,4.348533
1130.0000,86.000000,0.000459,4.345571
1140.0000,86.000000,0.000591,4.342659
1150.0000,86.000000,0.000855,4.339796
1160.0000,86.000000,0.001227,4.336980
1170.0000,86.000000,0.001686,4.334211
1180.0000,86.000000,0.002208,4.331486
1190.0000,86.000000,0.002769,4.328806
1200.0000,86.000000,0.003348,4.326169
1210.0000,86.000000,0.003921,4.323574
1220.0000,86.000000,0.004457,4.321020
1230.0000,86.000000,0.004923,4.318507
1240.0000,86.000000,0.005418,4.316032
1250.0000,86.000000,0.005880,4.313595
1260.0000,86.000000,0.006295,4.311196
1270.0000,86.000000,0.006659,4.308833
1280.0000,86.000000,0.006964,4.306506
1290.0000,86.000000,0.007207,4.304214
1300.0000,86.000000,0.007391,4.301956
1310.0000,86.000000,0.007517,4.299731
1320.0000,86.000000,0.007585,4.297539
1330.0000,86.000000,0.007606,4.295379
1340.0000,86.000000,0.007580,4.293249
1350.0000,86.000000,0.007509,4.291151
1360.0000,86.000000,0.007403,4.289082
1370.0000,86.000000,0.007260,4.287042
1380.0000,86.000000,0.007082,4.285031
