PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
50.0000,86.000000,0.034987,10.677247
60.0000,86.000000,0.049087,9.881079
70.0000,86.000000,0.065312,9.271068
80.0000,86.000000,0.084292,8.786069
90.0000,86.000000,0.105469,8.389646
100.0000,86.000000,0.126916,8.058583
110.0000,86.000000,0.147269,7.777311
120.0000,86.000000,0.164383,7.534953
130.0000,86.000000,0.176618,7.323656
140.0000,86.000000,0.183670,7.137595
150.0000,86.000000,0.181430,6.972349
160.0000,86.000000,0.176250,6.824494
170.0000,86.000000,0.163263,6.691334
180.0000,86.000000,0.151556,6.570714
190.0000,86.000000,0.146163,6.460892
200.0000,86.000000,0.143011,6.360438
210.0000,86.000000,0.141578,6.268170
220.0000,86.000000,0.136341,6.183099
230.0000,86.000000,0.132659,6.104395
240.0000,86.000000,0.131921,6.031351
250.0000,86.000000,0.130656,5.963364
260.0000,86.000000,0.127492,5.899913
270.0000,86.000000,0.124395,5.840550
280.0000,86.000000,0.113579,5.784884
290.0000,86.000000,0.101946,5.732572
300.0000,86.000000,0.100690,5.683315
310.0000,86.000000,0.091247,5.636848
320.0000,86.000000,0.087206,5.592935
330.0000,86.000000,0.083509,5.551368
340.0000,86.000000,0.078879,5.511961
350.0000,86.000000,0.073829,5.474547
360.0000,86.000000,0.069263,5.438976
370.0000,86.000000,0.063896,5.405112
380.0000,86.000000,0.058610,5.372835
390.0000,86.000000,0.053241,5.342033
400.0000,86.000000,0.047867,5.312606
410.0000,86.000000,0.042410,5.284464
420.0000,86.000000,0.036733,5.257521
430.0000,86.000000,0.031383,5.231703
440.0000,86.000000,0.026489,5.206940
450.0000,86.000000,0.021968,5.183166
460.0000,86.000000,0.017814,5.160325
470.0000,86.000000,0.014172,5.138360
480.0000,86.000000,0.011044,5.117222
490.0000,86.000000,0.008330,5.096865
500.0000,86.000000,0.006140,5.077246
510.0000,86.000000,0.004496,5.058324
520.0000,86.000000,0.003434,5.040063
530.0000,86.000000,0.003116,5.022429
540.0000,86.000000,0.003284,5.005390
550.0000,86.000000,0.003900,4.988915
560.0000,86.000000,0.005039,4.972977
570.0000,86.000000,0.006537,4.957550
580.0000,86.000000,0.008381,4.942609
590.0000,86.000000,0.010481,4.928132
600.0000,86.000000,0.012627,4.914097
610.0000,86.000000,0.014243,4.900484
620.0000,86.000000,0.017297,4.887274
