energy_ev,efficiency_order_-25,efficiency_order_-24,efficiency_order_-23,efficiency_order_-22,efficiency_order_-21,efficiency_order_-20,efficiency_order_-19,efficiency_order_-18,efficiency_order_-17,efficiency_order_-16,efficiency_order_-15,efficiency_order_-14,efficiency_order_-13,efficiency_order_-12,efficiency_order_-11,efficiency_order_-10,efficiency_order_-9,efficiency_order_-8,efficiency_order_-7,efficiency_order_-6,efficiency_order_-5,efficiency_order_-4,efficiency_order_-3,efficiency_order_-2,efficiency_order_-1,efficiency_order_0,efficiency_order_1,efficiency_order_2,efficiency_order_3,efficiency_order_4,efficiency_order_5,efficiency_order_6,efficiency_order_7,efficiency_order_8,efficiency_order_9,efficiency_order_10,efficiency_order_11,efficiency_order_12,efficiency_order_13,efficiency_order_14,efficiency_order_15,efficiency_order_16,efficiency_order_17,efficiency_order_18,efficiency_order_19,efficiency_order_20,efficiency_order_21,efficiency_order_22,efficiency_order_23,efficiency_order_24,efficiency_order_25,diffraction_angle_deg_order_-25,diffraction_angle_deg_order_-24,diffraction_angle_deg_order_-23,diffraction_angle_deg_order_-22,diffraction_angle_deg_order_-21,diffraction_angle_deg_order_-20,diffraction_angle_deg_order_-19,diffraction_angle_deg_order_-18,diffraction_angle_deg_order_-17,diffraction_angle_deg_order_-16,diffraction_angle_deg_order_-15,diffraction_angle_deg_order_-14,diffraction_angle_deg_order_-13,diffraction_angle_deg_order_-12,diffraction_angle_deg_order_-11,diffraction_angle_deg_order_-10,diffraction_angle_deg_order_-9,diffraction_angle_deg_order_-8,diffraction_angle_deg_order_-7,diffraction_angle_deg_order_-6,diffraction_angle_deg_order_-5,diffraction_angle_deg_order_-4,diffraction_angle_deg_order_-3,diffraction_angle_deg_order_-2,diffraction_angle_deg_order_-1,diffraction_angle_deg_order_0,diffraction_angle_deg_order_1,diffraction_angle_deg_order_2,diffraction_angle_deg_order_3,diffraction_angle_deg_order_4,diffraction_angle_deg_order_5,diffraction_angle_deg_order_6,diffraction_angle_deg_order_7,diffraction_angle_deg_order_8,diffraction_angle_deg_order_9,diffraction_angle_deg_order_10,diffraction_angle_deg_order_11,diffraction_angle_deg_order_12,diffraction_angle_deg_order_13,diffraction_angle_deg_order_14,diffraction_angle_deg_order_15,diffraction_angle_deg_order_16,diffraction_angle_deg_order_17,diffraction_angle_deg_order_18,diffraction_angle_deg_order_19,diffraction_angle_deg_order_20,diffraction_angle_deg_order_21,diffraction_angle_deg_order_22,diffraction_angle_deg_order_23,diffraction_angle_deg_order_24,diffraction_angle_deg_order_25
150.0,0.00033555888225438247,0.0002648928353197881,0.00030925258923794065,0.0003594078663300698,0.000311307918755848,0.0004090134371858294,0.00047424080054495667,0.0004164780796048566,0.0005829044050430251,0.00067526992995629,0.0005938319853538235,0.0008932802430609572,0.0010165432516823505,0.0009823239015468814,0.001514562864277559,0.001840551485212688,0.0020123504277736854,0.002786968479974863,0.0039131099400170465,0.004432956332741142,0.004348304576989045,0.012634708132296545,0.009598019339320004,0.020858540037459565,0.187389608747559,0.4726459756161418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80694914738052,23.333225797914665,22.850242844068163,22.35739862129168,21.854024375341254,21.33937330915093,20.81260721870089,20.272780035826898,19.71881735546995,19.149490680969976,18.563384620134798,17.958854520446636,17.333970900377437,16.68644527017065,16.013529106660258,15.311873059069754,14.577325397340658,13.804634215692602,12.986990452752977,12.115293466158093,11.176900501616302,10.153332615240856,9.015622340555609,7.713422675659885,6.142998339829575,4.000000000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.0002849430869674718,0.00022772795997962644,0.000268183792014877,0.0003072865800833895,0.0002648552530396005,0.0003540023257583104,0.00040102432810640813,0.0003530679158527842,0.0005052546665047978,0.0005713632923061157,0.000511220037434923,0.0007751789669986854,0.0008710845647155332,0.0008265492510438208,0.0012950136419440793,0.0015261048609298592,0.0016509641688880242,0.002435549875871649,0.003442441168889296,0.003888956587528688,0.0044422976149568,0.011716405229585069,0.00926214199188647,0.021067355772686324,0.1843335387940797,0.4174155606604845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.062724375159647,22.605093498036354,22.138510171746432,21.662394599301848,21.17610247918728,20.678914499078303,20.170023522549073,19.6485188177962,19.113366448532148,18.563384620134826,17.997212298226287,17.413268710318007,16.809700268524495,16.18430978152439,15.534460149598402,14.856940312447804,14.147773622565637,13.401935191968363,12.612919034749368,11.772044157333355,10.867276770488644,9.881078656044693,8.786068711064956,7.534952908764481,6.031351292155335,4.000000000000128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,0.00024101791591245314,0.0001936966254967094,0.0002313417867791336,0.00026079928132270236,0.00022499263198057955,0.0003034900416395921,0.00033816729318320986,0.0002954273428168181,0.00043191188496967864,0.0004750296788360751,0.0004287726896919345,0.0006603018304342845,0.0007272582487168922,0.0006925279040944867,0.0010965277975552598,0.0012582227724400807,0.0013376409388137238,0.0020248610408870205,0.002837392638069332,0.003175241182225972,0.004092437060201229,0.010250656902506303,0.008268219475298355,0.02050728247103855,0.17339764943533817,0.3572764261854832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.386674066150064,21.94365216236794,21.491959448926664,21.0310361190798,20.56026022634748,20.078937587093307,19.586289471248577,19.08143745864639,18.563384620134798,18.030991870959312,17.482947890801668,16.917730332891097,16.333555025629337,15.728308285955407,15.099454930199627,14.443910384212742,13.757858124151412,13.036480848951996,12.273549626976305,11.460766897267831,10.58665483166665,9.634532883621333,8.578462776597007,7.37391453146995,5.931100707011396,4.000000000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,0.0002233086066515743,0.0001792471244831777,0.00021558012850175074,0.00023960336828049826,0.00020728464851058618,0.0002809280260297272,0.000308534070103273,0.0002688788855845645,0.00039751042799013076,0.00042788564034248463,0.0003861398556274095,0.0006040360744731211,0.0006470383740337225,0.0006215541066415397,0.0009953869472908755,0.001110487340802845,0.001182377031716378,0.0018124099524569376,0.0024689503185420895,0.0027551892373669892,0.0037639868890541133,0.009115217719902006,0.007411882907798327,0.019935195695868768,0.16288315059143874,0.30512952903289275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76905373588869,21.33937330915093,20.901281570714715,20.454237086533084,19.997638457525767,19.530814598225575,19.053012891096714,18.563384620134798,18.06096687878967,17.544659849708694,17.013197921647617,16.46511246866092,15.898683146952209,15.311873059069725,14.702240730771123,14.066817881848479,13.401935191968363,12.702966158118315,11.96393641047473,11.176900501616302,10.330890706572049,9.410012267886245,8.389645509317276,7.227774780095132,5.840549916165145,4.000000000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,0.00022553930471725807,0.00018179647770398384,0.00021797462154708437,0.000238971807270016,0.00020881679705961044,0.0002822954345028702,0.00030591756338730323,0.00026824640285845637,0.0003980967719182945,0.0004206711841401549,0.00038165068341663235,0.0006031414989769627,0.0006287759672510834,0.0006101877891165893,0.0009886176155455375,0.001064955799784548,0.0011487668038355173,0.0017827983308169035,0.0023300543242099074,0.00263574074450668,0.003710965586224681,0.00860179433889739,0.007076103999509148,0.02009000087561259,0.15780404622055752,0.267390820633808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.201961801603474,20.784529696521247,20.358926419179156,19.92462750233959,19.48105052304014,19.027545728760387,18.563384620134798,18.087745917971517,17.599698142746774,17.098177750245895,16.581961354199663,16.04962995579325,15.49952217558176,14.929672049973433,14.337724668923613,13.720819169692376,13.075422179669076,12.397083362613174,11.680063301026976,10.916741345033458,10.096619860707108,9.204527144434891,8.217053724399236,7.094480733772272,5.758328175331556,4.000000000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,0.0002289805808478496,0.00018667569754878476,0.0002229180609183694,0.00023956758572196485,0.00021346830597417476,0.00028741493306293345,0.0003051570671779018,0.0002725293927686452,0.0004047082172731631,0.00041709786638965973,0.00038556753514163697,0.0006131055120445171,0.000618356663970231,0.0006139881793702153,0.0010033119274826113,0.001037117076568415,0.0011466712323867521,0.0018029117348667269,0.0022435453205095707,0.002594993744949291,0.003778663136763186,0.008267227322725564,0.00685300151864318,0.020841385777289802,0.15364706452349325,0.23860146115157677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67891449907829,20.272780035826898,19.858697499013616,19.43615815678045,19.00459718584395,18.563384620134798,18.11181433101568,17.649090489235533,17.17431076750566,16.68644527017065,16.184309781524362,15.666531340439832,15.13150326662813,14.577325397340658,14.001723117605522,13.401935191968334,12.774554314257855,12.115293466158093,11.41863095571108,10.677246924869166,9.88107865604465,9.015622340555609,8.058583440755712,6.972349028947534,5.683315135192018,4.000000000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.00020780350659938863,0.0001705838526747088,0.0002061032707265409,0.00021551638349151197,0.00019361627030891243,0.00026597342165862677,0.00027393431038434326,0.0002453693511105951,0.00037643080433192563,0.0003729827218508635,0.0003458410412975859,0.0005742881352643436,0.0005494632604066067,0.000551860023274082,0.0009439596178626839,0.0009154798199703016,0.0010332950588126317,0.0016942026570785033,0.001981824306723232,0.0023323745453171685,0.0035482677648565174,0.007536740572591191,0.005991690289852239,0.020642951338100658,0.14886721642664913,0.1927444335149292,0.049386447866148486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.194534798443755,19.798865027537445,19.395455188444416,18.98381119855945,18.563384620134826,18.133563909262662,17.69366376630488,17.242912058772163,16.78043360412154,16.30522983876051,15.816153021261812,15.311873059069725,14.79083420461042,14.251197562253566,13.690763273626388,13.106862846525061,12.496206306817086,11.854658593029981,11.176900501616302,10.45589172636997,9.681973335802653,8.841260597125114,7.912489630768675,6.85998498024081,5.614585555098117,4.000000000000043,0.6990406976807151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.0,0.00018930465292179698,0.00015604184105232232,0.00018929177257014592,0.00019559599445926668,0.0001761568488168693,0.00024389982958535582,0.00024892500814677573,0.00022144065732308154,0.00034622070611664454,0.0003390150954339552,0.00030978277919793386,0.0005321998251696061,0.0004972996176385978,0.0004944492182929794,0.0008804813614887692,0.0008226773355639603,0.000930096491308444,0.0015841848556351294,0.0017682788356818543,0.002123611343404573,0.0033099689067723455,0.006870169155580792,0.005566225968910153,0.01951143896889116,0.1443121449311399,0.15379208210152845,0.07589790659026092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.744320864841725,19.358381089041814,18.96489580658225,18.563384620134798,18.153314399791213,17.73409081271616,17.30504801952128,16.86543602782575,16.414405017153385,15.950985698613678,15.474064410036164,14.982351111948859,14.474337642723825,13.948242344473982,13.401935191968377,12.832834315133255,12.237759303340212,11.612716944258509,10.952576962541741,10.250559696102783,9.49738228221355,8.679735599183942,7.777311442431525,6.756222279782023,5.551368162118536,4.000000000000043,1.0924531720081205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,0.00018315381863753179,0.000151741707118332,0.0001831662136957323,0.00018758589406032522,0.0001700750379186506,0.00023494959701987907,0.0002387886367133977,0.0002118330332331031,0.00033367572977654564,0.00032548305365420396,0.00029305402081358003,0.000516396524713691,0.00047504449646910626,0.00046599714746201775,0.0008600376556192601,0.0007767849189403063,0.0008789550223207203,0.0015483881582244894,0.0016418428328021793,0.002023824250273733,0.0031957893303762026,0.006428484223066368,0.005377810970979879,0.018736243544139018,0.14148347373652245,0.12397516557616502,0.0940845963395805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32447109239483,18.947609347021725,18.563384620134826,18.17132933926125,17.770924720319243,17.361592560354026,16.942685258157596,16.513473571464004,16.073131449849257,15.62071704156071,15.155148624219663,14.675173695966748,14.179328690446923,13.665885586158865,13.13277978959242,12.577510579407715,11.997000160210277,11.387388125912437,10.743720994389975,10.059462823221452,9.325682005200974,8.529606124486918,7.651815588106331,6.660077368214232,5.493014580257693,4.000000000000043,1.3553543387345144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,0.0001847514202400382,0.00015469406128715334,0.00018465589429539266,0.00018710272575713646,0.00017231970725987877,0.0002355200208978233,0.00023835941919210464,0.000213118845432024,0.000334217937673555,0.00032604089579582883,0.0002915759503893526,0.0005207821837240977,0.00047542495399636574,0.00046061247969576727,0.0008760104848835565,0.0007697567618497668,0.000870193618206648,0.0015861349123002305,0.0015933213872189567,0.002022694052605898,0.0032342501574694166,0.0062116467369222736,0.0054454993128379555,0.01844318428806434,0.14165115334733736,0.10116315606493742,0.10970164661104713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.93175006945907,18.563384620134826,18.187827887199035,17.80462435107323,17.413268710318036,17.01319792164763,16.60378152529381,16.18430978152439,15.753978980891489,15.311873059069754,14.856940312447833,14.387963517781984,13.903521017776214,13.401935191968363,12.881202923645205,12.338899720932346,11.772044157333369,11.176900501616302,10.548681150469449,9.881078656044693,9.165490343367907,8.389645509317276,7.534952908764538,6.570714442852491,5.438975549640787,4.000000000000128,1.5578535504268984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,0.00018324822933988216,0.00015582851971356393,0.00018396715174945742,0.00018383270633155998,0.00017300636012018396,0.00023360611667037562,0.00023460984995121056,0.00021318489082260348,0.0003313496491860498,0.00032264291209458215,0.00028927604810150757,0.0005199322313080507,0.00047195232698241135,0.0004541850674350442,0.0008854186314034614,0.0007603218351926942,0.0008595959731828192,0.0016211475751135424,0.0015460915744943684,0.0020211614310887754,0.00329469944978074,0.005985408529838023,0.0055390399832324,0.018173028862551868,0.1413010984564576,0.08180832167527273,0.1231842073135025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.56338462013484,18.20299379042784,17.835573593031867,17.460679865396216,17.077820010558938,16.686445270170665,16.285941336994114,15.875616848789647,15.454689148224062,15.022266470358943,14.577325397340715,14.11868194632234,13.644953944975029,13.154511253697052,12.645408662197411,12.115293466158121,11.561274966505863,10.979734761202295,10.366041263914951,9.714101762495858,9.01562234055568,8.258802394264194,7.425824639985038,6.487418295723927,5.388782503478367,4.000000000000128,1.7232677700620371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,0.00017818360319519857,0.0001539703641398954,0.00017994151385229514,0.00017711687644303737,0.00017058963523556992,0.00022752381401886543,0.0002265031452094795,0.00020964525577482553,0.0003225954445986595,0.00031322593450068564,0.0002824408110929408,0.0005094544891288107,0.00046016947260263017,0.00044060001028880033,0.0008787500528717543,0.0007388069628301039,0.0008355329395348867,0.001629444329420791,0.0014781081034970771,0.0019887545886673793,0.0033147381439668708,0.005680663155721565,0.005562109918257233,0.017716277576471644,0.1391254384506725,0.06481025113878931,0.13432536338179027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21698225864874,17.86409607789507,17.5043335722236,17.137261306119782,16.762398682539526,16.379210436004684,15.987097516269017,15.58538591965737,15.173312873518526,14.750009564284554,14.314479289708373,13.865569460383654,13.401935191968363,12.921991178661202,12.423846879528327,11.905217349750558,11.363297500741439,10.794579595613783,10.194579116674106,9.557405601711935,8.875055586881174,8.136169892284855,7.32365592105198,6.409572995038118,5.342033137263584,3.999999999999943,1.8629706538812485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.0,0.00017296090271896902,0.00015240665792494657,0.00017606227033195219,0.00017032608643042377,0.00016892787291764675,0.00022189300150656153,0.00021849009320416778,0.00020771216656768194,0.00031469381975063424,0.00030438540289061774,0.00027874114202462144,0.0005002970321479905,0.00045080156088782763,0.000432266954719032,0.0008756045708172058,0.0007245386754368457,0.000820431469995753,0.0016511045791413866,0.0014285467835611265,0.0019775019421454255,0.003379666464357598,0.00541810446570256,0.005652545692320318,0.017360847415525585,0.13721757967927545,0.050926501036664684,0.144558079598644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.890466561361762,17.544659849708665,17.19212177719278,16.832429062706055,16.46511246866092,16.08964950237933,15.705455556386227,15.311873059069725,14.908158060804453,14.493463473362837,14.066817881848507,13.627098410003597,13.172995462424524,12.702966158118315,12.215171679035521,11.707391172695964,11.176900501616302,10.620296524793474,10.033233642263525,9.410012267886245,8.742902716320742,8.020961125094075,7.227774780095174,6.336644982795491,5.298379990270192,4.000000000000043,1.9835743440105915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.00015102959450698784,0.0001359252333909797,0.0001559565778104515,0.00014811097776087865,0.0001513010953817604,0.00019656003021758703,0.00019120151284046912,0.0001866640342752097,0.00027992766932580536,0.00026899782272685516,0.00025057669293794815,0.0004495290152866795,0.00040288054059115983,0.000388431222487188,0.0008013552466071813,0.0006516193547630701,0.0007428603779330981,0.001544148279277165,0.0012783671023121517,0.0018253951293321338,0.0032165125225061546,0.004842792734855429,0.005387550037173843,0.016176734068622637,0.12863907614875225,0.0380549627487483,0.14910763123185033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.58202545932589,17.242912058772163,16.89720488058805,16.544490275662753,16.18430978152439,15.816153021261798,15.439449087160426,15.05355599411152,14.657747646499345,14.251197562253566,13.832958309872055,13.401935191968334,12.956852076462738,12.496206306817058,12.018208096115075,11.520697333479006,11.001026574425026,10.45589172636997,9.881078656044693,9.27106825583462,8.618389378622567,7.9124896307686186,7.137595307370333,6.268169548557026,5.257521326257304,4.000000000000043,2.089341578597498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.0,0.0001303008418454734,0.00011959819649523503,0.0001361618713914852,0.0001268369542816673,0.00013413310331528695,0.00017175452705402817,0.00016495238955815592,0.0001666661489268709,0.0002458700356038878,0.00023481752391647255,0.00022462960400896568,0.0003988190694741909,0.00035704372120129793,0.00034810985292420493,0.0007258097557817126,0.0005837039189603392,0.0006703713283638548,0.0014348931791484589,0.0011409832008699794,0.0016790271398735403,0.003051908254777988,0.004293799137854973,0.005123142781002342,0.014977021673905577,0.11957169770166161,0.028151014384699316,0.15167595996283484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.290069505789006,16.95729743327,16.61806240145222,16.27195991499974,15.91854175159746,15.557309048540347,15.187703917530484,14.809099185639653,14.420785723786253,14.02195663092941,13.611687264434664,13.18890970007432,12.752379596207746,12.300632504160816,11.831925200795666,11.344155244919335,10.834747980635072,10.300493276388579,9.737301631890915,9.139824882054754,8.500836443523596,7.810153537213992,7.052604065868977,6.203739911827654,5.219193787774614,4.000000000000043,2.1832152248066166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.0,0.00013144336337874096,0.00012273476104702474,0.00013853445064331091,0.00012605610579906142,0.00013751826738984079,0.00017339723576493388,0.00016365125397987983,0.00017035059423008684,0.0002473433321790009,0.00023329692194077806,0.0002282683262666963,0.0004012782711256432,0.0003557643703060169,0.00035024259846340135,0.0007361898918457507,0.0005807863708751031,0.0006718761324016563,0.0014734944659633665,0.0011191537940610215,0.0016936515488400288,0.0031589491682624876,0.004133016816075969,0.005254703290348976,0.014940027471956172,0.11849982588348161,0.02227751719857429,0.16022616310429114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01319792164763,16.68644527017065,16.35335425874952,16.013529106660258,15.66653134043986,15.311873059069754,14.949008768730735,14.577325397340658,14.196129966981303,13.804634215692602,13.401935191968363,12.986990452752977,12.558585909081373,12.115293466158093,11.655414195869767,11.176900501616302,10.677246924869209,10.153332615240856,9.601186418732823,9.015622340555609,8.389645509317319,7.713422675659885,6.9723490289475905,6.142998339829575,5.1831664320526585,4.000000000000043,2.2673283559992825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310.0,0.0001291270569055653,0.00012226927490208096,0.00013683328894288074,0.00012176483218954997,0.00013706612915347904,0.00017001206515466992,0.0001578924640906146,0.0001695156446490424,0.0002416834762646902,0.0002258457942735408,0.00022592705113424745,0.0003926467024213379,0.0003459131425059888,0.00034317057248283263,0.0007270954627953756,0.0005644019845245356,0.0006557990562957393,0.0014759533403775381,0.0010711597756844137,0.00166824318831477,0.0031922531513349202,0.0038780959336147448,0.005277905503472445,0.014577678253908431,0.11505127817792132,0.01792654968433489,0.16619786683036156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.750170761891297,16.42914221324928,16.101894170873805,15.768039164166296,15.427148015968285,15.07874327797117,14.722291275094364,14.357192380701974,13.982769016704736,13.598250692153599,13.202755134906326,12.795264192127092,12.37459260982395,11.939346937600874,11.487870450145792,11.01816778980809,10.527799382740596,10.013729342403465,9.472099061220248,8.89787662245989,8.284287014836138,7.621828010395305,6.896430508503414,6.085628867863377,5.149235852894208,4.000000000000043,2.3432844286040506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320.0,0.0001288595235013169,0.00012349393433162915,0.00013665783588337404,0.00011914249527591549,0.0001385474335472077,0.00016863771605388133,0.00015414504258079082,0.00017140601939280966,0.00023863655059767563,0.0002214398390914353,0.0002273765177380103,0.0003880233155512288,0.0003411060161732075,0.0003415313518606361,0.0007250386337591034,0.0005569545620869473,0.0006477595368759866,0.0014939115888480533,0.0010386199935375755,0.001660598158723629,0.003259385518854149,0.0036545971898080615,0.0053543912993527735,0.014268483149191822,0.11189344782651836,0.015516318479578019,0.1720197526183738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.499885940447612,16.18430978152439,15.862627695924985,15.534460149598402,15.199386843691954,14.856940312447804,14.506598167644967,14.147773622565637,13.779803804715016,13.401935191968363,13.013305256462004,12.612919034749368,12.199618797218477,11.772044157333355,11.328578657906675,10.867276770488644,10.385761741931148,9.881078656044693,9.34947608678739,8.786068711064956,8.184290419985587,7.534952908764481,6.824493664384079,6.031351292155335,5.117222163430583,4.000000000000128,2.4123233315560384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
