Energy;cff = 2.25
eV;
;2 order
175,157;0,0200301334897462
175,657;0,0199673729998714
176,158;0,0199104174168158
176,659;0,0198455649405593
177,16;0,01978463120007
177,66;0,0196941705632432
178,16;0,0196659548124369
178,661;0,0196105930175094
179,16;0,0195613145715256
179,662;0,0195143200298662
180,161;0,0194474146334965
180,663;0,0193998888975083
181,162;0,0193295459828892
181,663;0,019305198115997
182,163;0,0192678675974939
182,664;0,0192195712020478
183,165;0,0191996354022877
183,665;0,019169083070043
184,165;0,0191222917952212
184,666;0,0190991974738758
185,166;0,0190593146538331
185,666;0,0190344912986409
186,168;0,0190060393863521
186,667;0,0189808179665658
187,167;0,0189538281440247
187,668;0,0189241728035851
188,168;0,0189055820923093
188,668;0,0188805210719792
189,167;0,0188532624361425
189,667;0,018834357022726
190,166;0,0188160856432914
190,665;0,0187977768692022
191,165;0,0187783983151751
191,664;0,0187492636143472
192,163;0,0187354266332427
192,662;0,0187080652919387
193,162;0,0186869768147742
193,661;0,0186869600872887
194,162;0,0186548830058106
194,66;0,0186479599908711
195,159;0,0186283259159155
195,659;0,0186087674067552
196,158;0,0185995120036933
196,659;0,0185756904698812
197,157;0,0185558513840101
197,657;0,018542192040075
198,157;0,0185319092914705
198,655;0,0185115798887337
199,156;0,0185035207353008
199,654;0,0184898727376858
200,155;0,0184591767253952
200,653;0,0184581780767846
201,153;0,0184504836357808
201,652;0,0184385361144563
202,152;0,0184167681678791
202,652;0,0184355396816185
203,15;0,0184347783297909
203,651;0,0184482594595678
204,149;0,0184309659212715
204,648;0,0184226611541826
205,148;0,018425716806858
205,647;0,0184161338567833
206,148;0,0183978158279607
206,646;0,0183991295087587
207,147;0,0183899440226069
207,645;0,018392566995338
208,145;0,0183802270114087
208,645;0,0183769012517358
209,143;0,0183648971488539
209,643;0,018376732964011
210,142;0,0183603087008416
210,641;0,0183266002950773
211,141;0,0183471492781472
211,641;0,0183241878101498
212,14;0,0183163820376783
212,64;0,0183036868509657
213,14;0,0182835066027822
213,639;0,0182753774785148
214,137;0,0182628551395639
214,637;0,0182432504385523
215,137;0,0182354444188841
215,636;0,0182074665386147
216,136;0,0181985932248591
216,636;0,0181867015428045
217,134;0,0181743559898282
217,633;0,0181467493818106
218,133;0,018145597470706
218,633;0,0181149948488903
219,132;0,0181089970833667
219,631;0,0180885054297726
220,131;0,0180744296411358
220,63;0,0180637718662628
221,129;0,0180665875916237
221,629;0,0180382893112669
222,128;0,0180369048633411
222,628;0,0180248672823534
223,128;0,0178899076197832
223,626;0,0180086124565419
224,127;0,0179907905796795
224,625;0,0179750143067588
225,125;0,0179676858674272
225,624;0,0179604279386596
226,125;0,0179510976298044
226,624;0,0179542440172339
227,122;0,0179374942241938
227,622;0,0179333675951141
228,122;0,0179319209007031
228,622;0,0179359803938775
229,12;0,0179390482937211
229,619;0,0179315372521246
231,118;0,0179403320525214
232,117;0,0179726658903522
233,115;0,0179970686975198
234,114;0,0180269185689459
235,114;0,0180415702333778
236,113;0,0180798807380848
237,111;0,0180866905485209
238,11;0,018139377487969
239,108;0,01815875896054
240,106;0,0180439724297257
241,106;0,0181231149828288
242,104;0,0181606055076989
243,105;0,0181841124456918
244,103;0,0181911466689913
245,102;0,0181938923936741
246,1;0,018203662559584
247,1;0,0182271444782945
248,098;0,0182353660917428
249,097;0,0182467274420083
250,096;0,0182847433309414
251,096;0,0182674785261678
252,093;0,0182654127180182
253,092;0,0182864324717546
254,091;0,0182913265958597
255,09;0,0182862967654457
256,09;0,0183048239546197
257,089;0,0182893849752153
258,086;0,0183263810029069
259,085;0,0183066713174251
260,085;0,01833519379523
261,083;0,0183365728253582
262,083;0,0183263303397531
263,082;0,0183838459818994
264,08;0,0183962163447634
265,079;0,0184085529919429
266,077;0,0184471391610335
267,076;0,0184520749688843
268,075;0,018461695397352
269,075;0,0184666515402046
270,073;0,0184950426040037
271,071;0,0184948826512835
272,07;0,018610546464453
273,069;0,0184932230868063
274,069;0,0184970623789114
275,068;0,0184634625898758
276,065;0,0184639170143775
277,064;0,0184583465314672
278,063;0,0184397453200612
279,062;0,0184220830258001
280,06;0,0185216695924921
281,06;0,0185257958630858
282,06;0,018630446497895
283,058;0,0185548738504125
284,057;0,0200117134325493
285,055;0,0183512446473529
286,054;0,0181377432253528
287,053;0,0186396793429253
288,052;0,0184664662452892
289,05;0,0196874392912158
290,049;0,0195672670058224
291,048;0,0191513646516122
292,046;0,0194757911833013
293,047;0,0187001622699168
294,046;0,0185448749092994
295,044;0,0185622298646355
296,042;0,0185410473227231
297,041;0,0185087234663294
298,04;0,0187092672630787
299,039;0,0187031437925244
300,038;0,0187574864988004
301,038;0,0187584984778062
302,035;0,0187272040298386
303,034;0,0187974996979819
304,033;0,0188349314467094
305,032;0,0191313922772643
306,032;0,0187262829841922
307,03;0,0187748719752781
308,027;0,0187249998481617
309,027;0,0189617409336115
310,027;0,0188012773739795
311,025;0,0188059501750446
312,024;0,0188230068019578
313,022;0,0188035855430227
314,021;0,0187764125417231
315,02;0,0187719627173686
316,019;0,0187807151777479
317,018;0,0188333035795515
318,016;0,0188587289344083
319,016;0,0189183031869031
320,015;0,0188645012407674
321,012;0,0189510240930454
322,012;0,0189752642301659
323,012;0,0189485348875772
324,01;0,0189595139264724
325,008;0,0189744140630157
326,008;0,0189766739543491
327,005;0,0190928029738874
328,005;0,0190232266656249
329,003;0,0190468382243618
330,003;0,0190953486465375
331,002;0,0191591548479212
332,001;0,0191959666506328
332,999;0,0192151403908863
333,998;0,0191997192602073
334,998;0,0192450058456023
335,996;0,0193128466199547
336,994;0,0193442274064151
337,995;0,0193282171525462
338,992;0,0192951417267893
339,992;0,0192849150019804
340,99;0,019297151158939
341,989;0,0192981946985326
342,987;0,0193482023592059
343,988;0,0194247138382489
344,987;0,019321900633374
345,984;0,0193511097236463
346,984;0,0194192837543917
347,982;0,0194336436349803
348,981;0,0194755182035968
349,981;0,0194408044951591
350,98;0,0195458114739719
351,977;0,0195347107274855
352,973;0,0195556997770419
353,968;0,0196308979735942
354,962;0,0195983608468668
355,959;0,0196783186347688
356,953;0,0196688307995766
357,948;0,0196722886472778
358,943;0,019700863226738
359,938;0,0199732177092684
360,933;0,0196549429309769
361,927;0,019692874987696
362,922;0,0196868655134771
363,918;0,019729501239703
364,913;0,0197731207565697
365,907;0,0197778386394723
366,902;0,0197978474940844
367,895;0,0198370975967829
368,892;0,0198385786283527
369,886;0,0198684454044669
370,879;0,019892114826637
371,875;0,0198778530949154
372,87;0,0199211800603915
373,866;0,0199447495413961
374,859;0,0199565323464152
375,855;0,020001173924456
376,851;0,0200095267032639
377,844;0,0200643251800197
378,841;0,0201220455264967
379,835;0,0201215562134395
380,83;0,0201447610754511
381,829;0,0201895979738513
382,82;0,0202036062906995
