Energy;cff = 2.25
eV;
;1 order
51,031;0,0340200244644463
51,535;0,0338213878725627
52,039;0,0348570912314739
52,544;0,0351088930277662
53,048;0,0359056883844992
53,553;0,0360323932453676
54,057;0,0367829913687999
54,562;0,0378215215927434
55,066;0,038111678872914
55,571;0,0389945869828565
56,074;0,0396863170824024
56,574;0,0397590858184117
57,074;0,0400536215726665
57,574;0,0406642464009538
58,073;0,0410917401065577
58,573;0,0419648470302549
59,073;0,0427095865084907
59,573;0,0425158522355314
60,073;0,0432519525117014
60,573;0,0437305239297104
61,073;0,0443771749213723
61,573;0,0448552525007662
62,073;0,0452398712951406
62,572;0,0457348764035024
63,072;0,0461104819390669
63,572;0,0466439422776822
64,072;0,0471097773220172
64,572;0,0474100924323822
65,072;0,0476816480590205
65,572;0,0481518967467771
66,072;0,0482736333279964
66,571;0,0485872274140848
67,071;0,0489695511240057
67,571;0,0493266916276152
68,071;0,0496351376514325
68,571;0,0501330336786042
69,071;0,0505091473538013
69,571;0,0511089796742617
70,071;0,0525057514235423
70,571;0,0513827853972456
71,07;0,0495603302535768
71,57;0,0516389688085549
72,07;0,0525443847214775
72,57;0,0530595526175836
73,07;0,0537544925888515
73,571;0,0542603633414997
74,071;0,0543893533008973
74,572;0,0546465111298403
75,072;0,0555434237094642
75,572;0,056198159753015
76,073;0,0567182857242618
76,573;0,0572564206849007
77,074;0,0577500133934883
77,574;0,0581326144417993
78,074;0,0600336921200679
78,575;0,0591353751069616
79,075;0,0596906606288743
79,576;0,0600637369617392
80,076;0,0605372998752952
80,576;0,061009290227231
81,077;0,0614276435007285
81,577;0,0617652091888966
82,078;0,0623649206198519
82,578;0,0628498492687915
83,078;0,0633413362430367
83,579;0,0638218884340872
84,079;0,064294797902958
84,58;0,0647767788871068
85,08;0,0652724382899873
85,581;0,065727894142665
86,081;0,0662004079711999
86,581;0,0667208841326548
87,082;0,0671362114588688
87,582;0,0675691122566887
88,083;0,0681303659023553
88,583;0,0685881412797254
89,083;0,0691785312069168
89,584;0,0697479317299489
90,084;0,0702502349468993
90,585;0,0707379765324685
91,085;0,0712681646217305
91,585;0,0717488977208989
92,086;0,0722951826796001
92,586;0,0728282621333643
93,087;0,0733815537487986
93,587;0,0739233852480091
94,087;0,0743892394449968
94,588;0,0748138347643104
95,088;0,0753356838286233
95,589;0,0757434729652149
96,089;0,076257712209838
96,589;0,0767145779733809
97,09;0,0771654203368512
97,59;0,0776111919643088
98,091;0,0780608202276191
98,591;0,078481202983597
99,092;0,0789003043458116
99,592;0,0792882221334471
100,092;0,0796543804505972
100,593;0,0801466980100334
101,093;0,0805846679316284
101,594;0,0810283707189534
102,094;0,0814927436839114
102,595;0,0819412366708617
103,095;0,0812101509543475
103,595;0,0832571043497849
104,096;0,0836872547156235
104,596;0,0840838556926703
105,097;0,0844663830380726
105,597;0,0849701728405373
106,098;0,0856261649190535
106,598;0,0862131085203779
107,098;0,0865214804112739
107,599;0,0870988691251602
108,099;0,0880762012689678
108,6;0,0877798867340548
109,1;0,0883126912631705
109,601;0,088895454611388
110,101;0,0893419854557081
110,602;0,0897617913166525
111,102;0,0902882264539356
111,602;0,0904711685385793
112,103;0,0910080621985625
112,603;0,0914158486616012
113,104;0,0918178906919428
113,604;0,0920627285287434
114,105;0,0926563780877457
114,605;0,093161598054748
115,105;0,0933697725474796
115,606;0,0939258689691621
116,106;0,0941047238612278
116,607;0,094574016374658
117,107;0,0948686971162025
117,608;0,0953125518825279
118,108;0,0956563716668043
118,609;0,095865743577028
119,109;0,0960895150655545
119,609;0,0966462199883223
120,11;0,0991779534799523
120,61;0,0976044499758769
121,111;0,0976580930455745
121,611;0,0979156880882718
122,112;0,0981683096806405
122,612;0,0984912132424247
123,112;0,0987333221892069
123,613;0,0989478379567284
124,113;0,0992705951679302
124,614;0,0996525041266512
125,114;0,0999834699272912
125,615;0,10012104885938
126,115;0,100353528605968
126,616;0,100628509101119
127,116;0,100981181492256
127,616;0,101316268653338
128,117;0,101390217373934
128,617;0,101783660085492
129,118;0,102114777284522
129,618;0,102224032106625
130,119;0,102596381245513
130,618;0,102678674350072
131,118;0,10279049705854
131,619;0,102446086210076
132,12;0,103321812810379
132,621;0,103599952187694
133,121;0,103850624470445
133,621;0,103976532157313
134,122;0,104216033328635
134,623;0,104434393668992
135,123;0,10471517533564
135,623;0,104857750518511
136,124;0,105165823277149
136,624;0,105228218274546
137,125;0,105497590499244
137,625;0,10559832458203
138,126;0,105873237971757
138,625;0,105956530484488
139,126;0,106187537254246
139,627;0,106199952872814
140,126;0,10643192729212
140,628;0,106435715403967
141,128;0,106562869218832
141,629;0,106612795416114
142,129;0,106702067684725
142,629;0,106799681282587
143,129;0,106830103039395
143,63;0,106863221076763
144,13;0,106932110195199
144,631;0,106934273635591
145,131;0,106966363834538
145,631;0,106991833514252
146,133;0,106989139257367
146,633;0,10701305051998
147,133;0,10696766022974
147,634;0,107004466372783
148,134;0,107134016025749
148,635;0,107027897948624
149,135;0,106992747306378
149,636;0,107048289580329
150,136;0,107134174126535
150,637;0,107120138639244
151,137;0,107249162770292
151,637;0,107174610818637
152,137;0,107264493900314
152,638;0,107288703444638
153,139;0,107227930083495
153,639;0,107274313719316
154,14;0,107337675132009
154,639;0,1073473599011
155,14;0,107422298047014
155,641;0,10737388647337
156,141;0,107364754823539
156,642;0,107390675652608
157,142;0,107346210832006
157,643;0,107328380493318
158,142;0,107285356645481
158,644;0,107232131588634
159,143;0,107131499468144
159,644;0,107105789515253
160,145;0,106963982972056
160,645;0,106862034915665
161,146;0,106788875525505
161,646;0,106695635417543
162,147;0,106633161036707
162,647;0,10647110410797
163,147;0,106262290600979
163,648;0,10609936176684
164,148;0,106039850303754
164,649;0,105906017404668
165,149;0,105739376083262
165,65;0,10559571985779
166,15;0,105443549265935
166,651;0,105262683658392
167,151;0,105032088220773
167,651;0,104868677381888
168,152;0,104853105274083
168,652;0,10463352538558
169,152;0,104517352960389
169,653;0,104399276702282
170,153;0,10416362966923
170,654;0,104077090073201
171,154;0,103870803488358
171,654;0,103579477612793
172,155;0,103549467825703
172,656;0,1033382726504
173,156;0,103199425688743
173,657;0,103135729511653
174,157;0,103035862460716
174,658;0,102994196869326
175,157;0,10275747895084
175,657;0,102589749761003
176,159;0,102684934564744
176,659;0,102447727032084
177,16;0,102444542660124
177,66;0,102298977663847
178,16;0,10206149413114
178,661;0,102021991684471
179,16;0,101897448506396
179,662;0,101796050106469
180,162;0,101663172926049
180,663;0,101693661634424
181,162;0,101657500895621
181,663;0,101660448518844
182,163;0,101519781802106
182,664;0,101455146405622
183,165;0,101516600439989
183,665;0,101463898980278
184,165;0,101536111874093
184,666;0,101325839107029
185,166;0,101471326827714
185,667;0,101691808587503
186,167;0,101531989265184
186,667;0,101632116585183
187,167;0,101593692075742
187,668;0,101793524493795
