Energy;alpha = 4 deg
190,666;0,138226436455173
191,165;0,137985673472734
191,665;0,137694516437553
192,163;0,13760768849065
192,663;0,137468875722957
193,162;0,137143642662748
193,661;0,136993497961292
194,161;0,136565877984781
194,661;0,136311095629858
195,159;0,136109272879116
195,659;0,135836833789099
196,158;0,135540162051763
196,659;0,135400608541826
197,158;0,135140517911989
197,657;0,135076813767683
198,157;0,134707776845469
198,655;0,134417731106587
199,155;0,134253139900445
199,654;0,133841457734878
200,154;0,133657724677603
200,653;0,133117099608959
201,153;0,132943076320278
201,652;0,132388823781996
202,152;0,13183451702469
202,652;0,131386930863745
203,151;0,130375642961395
203,651;0,129554466959392
204,15;0,128995319801375
204,649;0,128997999469856
205,149;0,128485227148228
205,647;0,128609302664354
206,148;0,12844083287909
206,646;0,128248032641071
207,147;0,128391251723095
207,646;0,128230336212717
208,145;0,128292681757905
208,645;0,128003647556463
209,143;0,127946770677279
209,643;0,127734578758454
210,143;0,127631335856589
210,641;0,127541496696017
211,141;0,127277738505231
211,641;0,127374176695319
212,141;0,127331036289892
212,64;0,12680698101776
213,14;0,126705441970025
213,639;0,126926930726036
214,137;0,126316996073776
214,637;0,126226933549838
215,137;0,126080097078224
215,636;0,12604292342133
216,136;0,125812286612158
216,636;0,125556014806953
217,134;0,125323900058241
217,633;0,124935171981465
218,133;0,124994920922476
218,632;0,124776708696215
219,132;0,124686732767667
219,631;0,124354400340763
220,131;0,124191346016892
220,631;0,12388738556081
221,13;0,123976282536726
221,629;0,123715065175274
222,128;0,123579402068524
222,629;0,123740713915567
223,128;0,123515908436723
223,626;0,123398417765323
224,127;0,12325998562424
224,625;0,12283932461177
225,125;0,123259069272203
225,624;0,122880445189245
226,125;0,122731308250522
226,623;0,1226681317601
227,122;0,122593436426008
227,622;0,122393080961858
228,122;0,12229478457683
228,622;0,12259566098288
229,12;0,122655073923786
229,619;0,122392930802465
230,118;0,1203
231,119;0,12229
232,117;0,12194
233,114;0,12211
234,115;0,12213
235,114;0,12229
236,112;0,12225
237,111;0,12235
238,11;0,12245
239,108;0,12248
240,106;0,12475
241,106;0,12214
243,104;0,12611
244,103;0,12242
245,102;0,12235
246,1;0,12238
247,099;0,12231
248,098;0,12221
249,097;0,12203
250,096;0,12203
251,096;0,12182
252,093;0,12164
253,092;0,12158
254,091;0,12135
255,09;0,12128
256,089;0,12111
257,088;0,12097
258,086;0,12072
259,086;0,1206
260,085;0,11859
261,083;0,12071
262,082;0,12027
263,081;0,12092
264,079;0,12059
265,078;0,12005
266,077;0,11981
267,076;0,12008
268,076;0,12006
269,075;0,11978
270,073;0,1197
271,071;0,1195
272,07;0,11882
273,069;0,11847
274,069;0,12034
275,068;0,11732
276,066;0,11688
277,064;0,11637
278,063;0,11598
279,063;0,11538
280,06;0,11483
281,06;0,11439
282,059;0,11381
283,057;0,11129
284,057;0,11307
285,056;0,10304
286,053;0,1089
287,053;0,10489
288,052;0,10155
289,049;0,10375
290,049;0,10115
291,048;0,10177
292,047;0,10205
293,046;0,10271
294,044;0,10451
295,044;0,10497
296,042;0,10516
297,041;0,10595
298,04;0,10627
299,039;0,1061
300,038;0,10635
301,038;0,1066
302,035;0,10665
303,034;0,10663
304,033;0,10681
305,033;0,11095
306,031;0,10575
307,029;0,10556
308,028;0,10523
309,027;0,10488
310,026;0,10448
311,026;0,10438
312,024;0,104
313,022;0,10337
314,021;0,10287
315,02;0,10262
316,019;0,10235
317,019;0,10197
318,017;0,10171
319,016;0,10145
320,015;0,10122
321,012;0,10092
322,012;0,10025
323,011;0,09999
324,009;0,09961
325,009;0,09904
326,008;0,09895
327,006;0,09839
328,005;0,09832
329,004;0,09805
330,002;0,09766
331,002;0,0974
332,002;0,09687
333;0,09655
333,999;0,0961
334,998;0,09558
335,995;0,09522
336,994;0,09485
337,994;0,09435
338,992;0,09362
339,99;0,09312
340,989;0,09258
341,988;0,09193
342,987;0,09138
343,987;0,0912
344,987;0,09067
345,984;0,09021
346,984;0,08972
347,983;0,08923
348,981;0,0888
349,982;0,08845
350,98;0,08815
351,977;0,08759
352,973;0,08733
353,969;0,08687
354,962;0,08674
355,958;0,08612
356,952;0,08556
357,948;0,08532
358,942;0,08489
359,937;0,0844
360,931;0,08391
361,928;0,08355
362,922;0,08309
363,917;0,08257
364,912;0,08201
365,907;0,08157
366,901;0,08111
367,895;0,08056
368,892;0,08002
369,887;0,07955
370,88;0,07895
371,877;0,07852
372,87;0,07788
373,867;0,07744
374,859;0,07698
375,856;0,07649
376,851;0,07601
377,843;0,07552
378,84;0,07504
379,834;0,07448
380,83;0,07392
381,824;0,07351
382,818;0,07305
383,815;0,07251
384,809;0,07196
385,803;0,07145
386,797;0,07091
387,793;0,07037
388,789;0,06971
389,782;0,06793
390,777;0,06879
391,773;0,06831
392,769;0,06757
393,763;0,06708
394,758;0,06647
395,751;0,06593
396,746;0,06515
397,742;0,06382
398,735;0,06515
399,729;0,06347
400,725;0,06314
401,719;0,06296
402,714;0,06242
403,71;0,06199
404,705;0,06165
405,7;0,06147
406,693;0,06117
407,689;0,06082
408,684;0,06025
409,679;0,05966
410,675;0,05909
411,67;0,05853
412,664;0,05797
413,66;0,05744
414,652;0,05687
415,647;0,05632
416,641;0,05576
417,639;0,05512
418,633;0,05454
419,629;0,05295
420,623;0,05343
421,618;0,05282
422,613;0,05213
423,606;0,05149
424,602;0,05103
425,597;0,05039
426,591;0,04981
427,587;0,04919
428,581;0,04872
429,575;0,04812
430,571;0,04747
431,566;0,04701
432,562;0,0464
433,556;0,04595
434,549;0,04527
435,546;0,04466
436,542;0,04427
437,534;0,04384
438,531;0,04315
439,525;0,04272
440,523;0,04189
441,514;0,04163
442,511;0,04101
443,505;0,04035
444,5;0,03992
445,495;0,0393
446,487;0,03889
447,485;0,0382
448,478;0,0379
449,47;0,03652
450,469;0,03692
451,461;0,0362
452,458;0,03578
453,449;0,03529
454,44;0,03474
455,433;0,03431
456,424;0,03368
457,415;0,03322
458,407;0,03263
459,402;0,03228
460,39;0,03178
461,382;0,03131
462,372;0,0308
463,365;0,03028
464,355;0,02981
465,347;0,02924
466,338;0,02887
467,33;0,0284
468,322;0,02791
469,314;0,02744
470,302;0,027
471,297;0,02651
472,287;0,02616
473,277;0,02558
474,27;0,02528
475,26;0,02528
476,251;0,02427
477,243;0,02388
478,233;0,02342
479,227;0,02295
480,221;0,02254
481,211;0,02211
482,202;0,02169
483,19;0,02127
484,182;0,02085
485,176;0,02043
486,164;0,02002
487,157;0,01961
488,148;0,0192
489,139;0,01879
490,13;0,0184
491,124;0,01801
492,115;0,01761
493,11;0,01722
494,1;0,01685
495,091;0,01645
496,079;0,01607
497,07;0,01574
498,063;0,01535
499,053;0,015
500,047;0,01464
501,039;0,0143
502,028;0,01393
503,021;0,01358
504,015;0,01322
505,001;0,01288
505,992;0,01255
506,985;0,01222
507,977;0,01187
508,97;0,01153
509,958;0,01121
510,951;0,01089
511,943;0,01057
512,935;0,01025
513,926;0,00993
514,915;0,00962
515,906;0,00933
516,9;0,00901
517,894;0,00873
518,883;0,00852
519,873;0,00832
520,867;0,00812
521,856;0,00791
522,846;0,00769
523,841;0,00747
524,834;0,00729
525,821;0,00706
526,816;0,00689
527,806;0,00672
528,795;0,00658
529,789;0,0065
530,78;0,00613
531,768;0,00583
532,76;0,00587
533,75;0,0058
534,745;0,00565
535,736;0,00549
536,727;0,00531
537,717;0,0051
538,709;0,00493
539,701;0,00477
540,693;0,00463
541,683;0,00453
542,677;0,0044
543,666;0,00428
544,658;0,00417
545,649;0,00407
546,639;0,00398
547,632;0,00387
548,622;0,00376
549,616;0,00367
550,606;0,00357
551,595;0,00348
552,589;0,00341
553,579;0,00333
554,571;0,00326
555,561;0,00319
556,556;0,00314
557,543;0,00307
558,539;0,00301
559,529;0,00296
560,518;0,00292
561,512;0,00288
562,501;0,00284
563,496;0,00281
564,489;0,00278
565,476;0,00275
566,471;0,00274
567,458;0,00272
568,456;0,00271
569,446;0,00271
570,434;0,00268
571,427;0,0027
572,419;0,00271
573,406;0,00273
574,4;0,00275
575,391;0,00276
576,38;0,0028
577,373;0,00283
578,366;0,00287
579,357;0,00292
580,351;0,00297
581,345;0,00302
582,329;0,00308
583,323;0,00314
584,313;0,00328
585,305;0,00326
586,294;0,00335
587,288;0,00344
588,282;0,00352
589,268;0,00361
590,259;0,00371
591,255;0,00381
592,245;0,00392
593,235;0,00402
594,225;0,00414
595,218;0,00426
596,21;0,00438
597,204;0,00452
598,19;0,00465
599,181;0,00479
600,175;0,00495
601,169;0,0051
602,157;0,00524
603,15;0,0054
604,142;0,00556
605,13;0,00574
606,126;0,00592
607,114;0,0061
608,107;0,0063
609,102;0,00648
610,088;0,00668
611,081;0,00684
612,068;0,007
613,064;0,00716
614,058;0,00733
615,045;0,00751
616,039;0,00769
617,032;0,00782
618,022;0,00807
619,01;0,00827
619,999;0,00849
620,995;0,00871
621,983;0,00891
622,975;0,00913
623,967;0,00936
624,961;0,00958
625,952;0,00981
626,943;0,01004
627,933;0,01027
628,923;0,01048
629,914;0,01074
630,908;0,01097
631,902;0,01121
632,893;0,01145
633,883;0,01168
634,875;0,01195
635,866;0,0122
636,858;0,01244
637,852;0,01275
638,839;0,01303
639,833;0,01329
640,822;0,01355
641,813;0,01383
642,806;0,0141
643,796;0,01437
644,787;0,01465
645,779;0,01493
646,773;0,01521
647,764;0,01551
649,744;0,01595
651,725;0,01652
