PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
740.0000,1.274235,0.259484,2.867989
745.0000,1.269954,0.259684,2.858348
750.0000,1.265716,0.259871,2.848804
755.0000,1.261521,0.260044,2.839354
760.0000,1.257366,0.260205,2.829998
765.0000,1.253253,0.260354,2.820733
770.0000,1.249180,0.260492,2.811560
775.0000,1.245146,0.260621,2.802475
780.0000,1.241151,0.260740,2.793477
785.0000,1.237194,0.260861,2.784566
790.0000,1.233275,0.260992,2.775739
795.0000,1.229392,0.261135,2.766996
800.0000,1.225547,0.261280,2.758335
805.0000,1.221737,0.261436,2.749755
810.0000,1.217962,0.261578,2.741254
815.0000,1.214222,0.261696,2.732832
820.0000,1.210517,0.261781,2.724486
825.0000,1.206845,0.261853,2.716217
830.0000,1.203206,0.261910,2.708023
835.0000,1.199600,0.261953,2.699902
840.0000,1.196026,0.261988,2.691854
845.0000,1.192484,0.262012,2.683878
850.0000,1.188974,0.262028,2.675972
855.0000,1.185494,0.262036,2.668135
860.0000,1.182044,0.262037,2.660367
865.0000,1.178625,0.262058,2.652666
870.0000,1.175235,0.262107,2.645032
875.0000,1.171874,0.262181,2.637464
880.0000,1.168542,0.262270,2.629960
885.0000,1.165238,0.262381,2.622519
890.0000,1.161961,0.262500,2.615142
895.0000,1.158713,0.262591,2.607826
900.0000,1.155491,0.262605,2.600572
905.0000,1.152296,0.262612,2.593377
910.0000,1.149128,0.262612,2.586242
915.0000,1.145985,0.262577,2.579166
920.0000,1.142868,0.262535,2.572147
925.0000,1.139777,0.262481,2.565186
930.0000,1.136710,0.262416,2.558280
935.0000,1.133668,0.262343,2.551430
940.0000,1.130651,0.262260,2.544635
945.0000,1.127657,0.262174,2.537894
950.0000,1.124687,0.262088,2.531206
955.0000,1.121740,0.262004,2.524571
960.0000,1.118816,0.261929,2.517987
965.0000,1.115915,0.261848,2.511455
970.0000,1.113037,0.261762,2.504973
975.0000,1.110181,0.261664,2.498542
980.0000,1.107346,0.261560,2.492159
985.0000,1.104533,0.261432,2.485826
990.0000,1.101742,0.261296,2.479540
995.0000,1.098971,0.261150,2.473302
1000.0000,1.096222,0.261001,2.467110
