PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
50.0000,3.992119,0.028685,9.012117
55.0000,3.807342,0.032328,8.592388
60.0000,3.646055,0.037204,8.226322
65.0000,3.503669,0.040754,7.903382
70.0000,3.376758,0.043969,7.615713
75.0000,3.262709,0.050551,7.357331
80.0000,3.159486,0.056885,7.123580
85.0000,3.065478,0.062578,6.910781
90.0000,2.979392,0.068369,6.715979
95.0000,2.900173,0.073538,6.536774
100.0000,2.826954,0.078293,6.371189
105.0000,2.759015,0.082711,6.217581
110.0000,2.695750,0.086938,6.074574
115.0000,2.636647,0.091073,5.941001
120.0000,2.581267,0.094881,5.815869
125.0000,2.529237,0.097977,5.698325
130.0000,2.480232,0.100118,5.587631
135.0000,2.433968,0.101863,5.483147
140.0000,2.390201,0.103361,5.384314
145.0000,2.348713,0.104233,5.290639
150.0000,2.309313,0.104729,5.201689
155.0000,2.271831,0.104708,5.117080
160.0000,2.236117,0.104534,5.036470
165.0000,2.202036,0.104034,4.959553
170.0000,2.169468,0.103608,4.886056
175.0000,2.138303,0.103119,4.815732
180.0000,2.108443,0.103232,4.748360
185.0000,2.079801,0.103581,4.683739
190.0000,2.052295,0.104453,4.621686
195.0000,2.025852,0.105482,4.562036
