PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
835.0000,2.000000,0.259599,3.138661
840.0000,2.000000,0.258722,3.133107
845.0000,2.000000,0.257823,3.127609
850.0000,2.000000,0.256905,3.122166
855.0000,2.000000,0.255969,3.116778
860.0000,2.000000,0.255017,3.111443
865.0000,2.000000,0.254087,3.106160
870.0000,2.000000,0.253194,3.100930
875.0000,2.000000,0.252328,3.095751
880.0000,2.000000,0.251485,3.090622
885.0000,2.000000,0.250680,3.085542
890.0000,2.000000,0.249881,3.080512
895.0000,2.000000,0.249038,3.075529
900.0000,2.000000,0.248077,3.070594
905.0000,2.000000,0.247101,3.065706
910.0000,2.000000,0.246114,3.060864
915.0000,2.000000,0.245068,3.056067
920.0000,2.000000,0.244009,3.051315
925.0000,2.000000,0.242931,3.046606
930.0000,2.000000,0.241832,3.041942
935.0000,2.000000,0.240720,3.037320
940.0000,2.000000,0.239588,3.032741
945.0000,2.000000,0.238452,3.028203
950.0000,2.000000,0.237310,3.023706
955.0000,2.000000,0.236173,3.019250
960.0000,2.000000,0.235049,3.014833
965.0000,2.000000,0.233915,3.010456
970.0000,2.000000,0.232774,3.006118
975.0000,2.000000,0.231615,3.001818
980.0000,2.000000,0.230448,2.997557
985.0000,2.000000,0.229245,2.993332
990.0000,2.000000,0.228030,2.989144
995.0000,2.000000,0.226801,2.984992
1000.0000,2.000000,0.225569,2.980877
