Energy	cff = 2.25	alpha = 2 deg	alpha = 4 deg	cff = 2.25	cff = 2.25
eV					
	1 order	1 order	1 order	2 order	3 order
655	0.193361584	0.1938520987	0.008749673233	0.02788	0.01735
660	0.1936130127	0.1927949256	0.01006518787	0.02828	0.01744
665	0.1938626609	0.191759021	0.01147484998	0.0287	0.01755
670	0.1940864778	0.1905483909	0.0129379739	0.02912	0.01764
675	0.1941460358	0.1892254134	0.01445974817	0.02952	0.0177
680	0.1941825814	0.1877676057	0.01604358566	0.02992	0.01776
685	0.1942025578	0.186307196	0.01768168685	0.03031	0.01781
690	0.1941812831	0.1847330247	0.01934404357	0.0307	0.01785
695	0.1940891432	0.1830642653	0.02104029863	0.03105	0.01787
700	0.1940573287	0.1814525603	0.02277778341	0.03144	0.01792
705	0.194019009	0.179815517	0.02453775639	0.03184	0.01797
710	0.1937642581	0.1778610323	0.02623934018	0.03218	0.01797
715	0.1935079152	0.1759030117	0.02795268292	0.03252	0.01796
720	0.1932761818	0.1739240293	0.02967609736	0.03285	0.01796
725	0.1932265209	0.1722038997	0.03148817283	0.03324	0.018
730	0.1931854544	0.1705023701	0.03330636976	0.03363	0.01805
735	0.1929199593	0.1684679079	0.03498836589	0.03397	0.01804
740	0.1926853762	0.166435674	0.03667453088	0.03432	0.01803
745	0.1925378619	0.1645318657	0.03839266832	0.03469	0.01805
750	0.1924275843	0.1626755048	0.04009225446	0.03508	0.01809
755	0.1923582931	0.1608649902	0.04177391682	0.0355	0.01814
760	0.1922333613	0.158934923	0.04338690133	0.0359	0.01817
765	0.1920529087	0.1569196213	0.04492599443	0.03628	0.01819
770	0.1920303252	0.1551195675	0.04652917593	0.03672	0.01825
775	0.1920668564	0.1533811848	0.04812569859	0.03719	0.01833
780	0.1921023486	0.1516091645	0.04966789581	0.03767	0.01841
785	0.1921306112	0.1498075897	0.05113075103	0.03815	0.0185
790	0.1920490805	0.1478432045	0.05238914484	0.03861	0.01856
795	0.1919493137	0.1458041257	0.05351258951	0.03906	0.01862
800	0.1919138532	0.1438100125	0.05455239649	0.03956	0.01871
805	0.191921033	0.1418065592	0.05545143994	0.04009	0.01881
810	0.1917806246	0.1394792866	0.05600744802	0.04056	0.01888
815	0.1915496273	0.1339631487	0.0559767506	0.041	0.01891
820	0.1913653238	0.1280735157	0.05708623341	0.04147	0.01897
825	0.1912398165	0.123912912	0.05809424484	0.04195	0.01904
830	0.1910961447	0.1202106511	0.0589559287	0.04243	0.01911
835	0.1908551994	0.1166595255	0.05956811469	0.04289	0.01916
840	0.1906160778	0.1132950274	0.06007890608	0.04335	0.01921
845	0.1903732818	0.1100529773	0.06048866335	0.04381	0.01926
850	0.1901294572	0.1069130872	0.06080698591	0.04429	0.01932
855	0.1899524192	0.103917681	0.06113447398	0.04478	0.01939
860	0.1898149494	0.1010315667	0.06146373105	0.0453	0.01948
865	0.1896487861	0.09817510041	0.06166800222	0.0458	0.01955
870	0.1892833637	0.09516891981	0.06155879725	0.04622	0.01957
875	0.1889112053	0.09221655788	0.06136127505	0.04664	0.01959
880	0.1886219064	0.08939138738	0.06110542875	0.0471	0.01965
885	0.188374502	0.08665102449	0.06078553077	0.0476	0.01972
890	0.188117176	0.08394577351	0.06037264267	0.0481	0.01979
895	0.1877417676	0.08117814436	0.05983225199	0.04853	0.01982
900	0.1873650007	0.07845637483	0.05921353733	0.04897	0.01985
905	0.187050125	0.07582941345	0.05854201257	0.04944	0.01991
910	0.1867994559	0.07329593259	0.05782301145	0.04996	0.01999
915	0.1865591621	0.07080303422	0.05703539258	0.05049	0.02008
920	0.1862161776	0.06827827296	0.05614492385	0.05097	0.02014
925	0.1858395101	0.06577345937	0.05518480265	0.05142	0.02018
930	0.1854597463	0.06330942175	0.05416890074	0.05188	0.02022
935	0.1850821808	0.06088996283	0.05310266535	0.05234	0.02027
940	0.1847010761	0.05851576312	0.05198391024	0.0528	0.02032
945	0.1843244389	0.0561889241	0.05083279885	0.05327	0.02037
950	0.1840420571	0.05396029568	0.04982003444	0.05378	0.02045
955	0.1837617461	0.05177070864	0.04876970349	0.0543	0.02053
960	0.1834614374	0.04961470908	0.04766805776	0.05481	0.02061
965	0.1829376575	0.04738787194	0.04633882658	0.0552	0.02061
970	0.1824121295	0.04521309889	0.04498866762	0.05559	0.02061
975	0.1818820391	0.04308938587	0.04362341196	0.05598	0.02061
980	0.181507149	0.04109545613	0.04227017224	0.05649	0.02068
985	0.1811336467	0.03914959093	0.04090489322	0.057	0.02076
990	0.1807548751	0.03725342145	0.0395319173	0.05752	0.02084
995	0.180309336	0.03537630566	0.03814663505	0.05799	0.02089
1000	0.1798471769	0.03354533304	0.03676091889	0.05846	0.02093
1005	0.1793800633	0.03176701492	0.03538198507	0.05893	0.02098
1010	0.1789045484	0.03004049404	0.03401592167	0.0594	0.02103
1015	0.1784212887	0.02836445277	0.03268068919	0.05987	0.02108
1020	0.1779356655	0.02674336266	0.03107093229	0.06034	0.02112
1025	0.1774456723	0.02517639144	0.02933421019	0.06082	0.02117
1030	0.1769432802	0.02366064705	0.02770740399	0.0613	0.02122
1035	0.1764360991	0.02220032081	0.02613902034	0.06178	0.02127
1040	0.1759285412	0.02079547946	0.02461698322	0.06226	0.02132
1045	0.175404559	0.01944328428	0.02313911307	0.06274	0.02137
1050	0.1748702478	0.01814539646	0.02170546328	0.06322	0.02142
1055	0.1743327984	0.01690363064	0.02031442172	0.0637	0.02147
1060	0.1737938129	0.01571787008	0.01896958149	0.06419	0.02152
1065	0.1732289162	0.01458407186	0.01767048698	0.06466	0.02157
1070	0.1726610276	0.0135064607	0.01641771397	0.06514	0.02161
1075	0.1720920296	0.01248606232	0.01521348539	0.06562	0.02166
1080	0.1715115153	0.0115204825	0.01405780126	0.0661	0.02171
1085	0.1709109264	0.01060952945	0.01295310982	0.06657	0.02175
1090	0.1703111321	0.009755707455	0.01189831295	0.06705	0.0218
1095	0.1697041466	0.008957045941	0.01089363677	0.06752	0.02185
1100	0.1690859949	0.008214638191	0.009938990345	0.068	0.02189
1105	0.1684532669	0.007526427727	0.009034593956	0.06846	0.02194
1110	0.1678173078	0.006894398058	0.008180038729	0.06893	0.02198
1115	0.1671771863	0.006319098746	0.007375111047	0.06941	0.02203
1120	0.1665604784	0.005796158732	0.00662926638	0.06989	0.02209
1125	0.165990875	0.005321563881	0.005947698288	0.07038	0.02216
1130	0.1654182172	0.004901599544	0.00530783973	0.07088	0.02223
1135	0.1648428062	0.004536599712	0.004709239275	0.07138	0.02231
1140	0.1642463074	0.004227861148	0.004149080266	0.07187	0.02238
1145	0.1635516353	0.003980957027	0.003616647646	0.07232	0.02242
1150	0.162854608	0.003790013125	0.003128558891	0.07276	0.02247
1155	0.1621570975	0.003654358544	0.002682478818	0.07321	0.02252
1160	0.1614550786	0.003573854434	0.002278117041	0.07366	0.02257
1165	0.1607415223	0.003548251032	0.001914077124	0.07409	0.02262
1170	0.1600232763	0.003578001998	0.001588348271	0.07451	0.02266
1175	0.1593020893	0.003662322184	0.001299683307	0.07494	0.02271
1180	0.1585823534	0.003801850383	0.001046595571	0.07536	0.02277
1185	0.1578579675	0.003996281374	8.273995432E-4	0.07578	0.02282
1190	0.15712608	0.00424537165	6.406580042E-4	0.07618	0.02287
1195	0.1563951487	0.004549438522	4.844442816E-4	0.07658	0.02292
1200	0.1556649556	0.004908364406	3.571322583E-4	0.07697	0.02297
1205	0.1549382496	0.005322055901	2.567520538E-4	0.07737	0.02302
1210	0.1542525602	0.005781994385	1.821433387E-4	0.07778	0.0231
1215	0.1535915199	0.006290619527	1.304047877E-4	0.0782	0.02318
1220	0.1529306651	0.006853616665	9.766172602E-5	0.07862	0.02326
1225	0.1522714378	0.007470901987	8.922925615E-5	0.07904	0.02335
1230	0.1516138602	0.008142314544	9.981212618E-5	0.07947	0.02345
1235	0.1509021239	0.008877979948	1.25186689E-4	0.07982	0.02351
1240	0.1501733409	0.00967208402	1.653261707E-4	0.08015	0.02357
1245	0.1494546257	0.01051963067	2.195618777E-4	0.08047	0.02362
1250	0.1487447125	0.01142075749	2.868879175E-4	0.08079	0.02368
1255	0.148042805	0.01237583726	3.661961653E-4	0.0811	0.02374
1260	0.1473448312	0.01338372165	4.561659618E-4	0.08139	0.0238
1265	0.1466521399	0.01444385275	5.557709966E-4	0.08166	0.02385
1270	0.1459750517	0.01555541332	6.634700573E-4	0.08193	0.02391
1275	0.14530996	0.01671918641	7.783849989E-4	0.08219	0.02397
1280	0.1446570598	0.01793334072	8.9905774E-4	0.08244	0.02403
1285	0.1440238406	0.01919341302	0.0010257916	0.08271	0.0241
1290	0.1434182353	0.02049408784	0.001159441516	0.083	0.02419
1295	0.1428184565	0.02184387296	0.001296490006	0.0833	0.02428
1300	0.1422316137	0.02324290514	0.001436162082	0.08359	0.02438
1305	0.1416500904	0.02469079077	0.001577431696	0.08388	0.02448
1310	0.1410801468	0.02618558844	0.001719149614	0.08416	0.02458
1315	0.1405054559	0.02772860744	0.001854050148	0.08433	0.02463
1320	0.1399477212	0.02931448891	0.001985276221	0.08447	0.02468
1325	0.1394099597	0.03094048421	0.002113506234	0.08459	0.02472
1330	0.1388936515	0.03260565434	0.002238150654	0.08471	0.02476
1335	0.138399702	0.03430772431	0.002358944337	0.08481	0.0248
1340	0.137928136	0.03604417233	0.002475833044	0.08491	0.02484
1345	0.1374496932	0.03781317042	0.002599425442	0.08508	0.02491
1350	0.1369879728	0.03961659991	0.002719601013	0.08523	0.02499
1355	0.1365444165	0.04145404719	0.002836238137	0.08538	0.02506
1360	0.1361159706	0.043322847	0.00294934474	0.08553	0.02514
1365	0.1357034536	0.04522284923	0.00305903243	0.08566	0.02521
1370	0.1353093412	0.04714995428	0.00316536525	0.08579	0.02528
1375	0.134924318	0.04909380136	0.00326893461	0.08589	0.02534
1380	0.1345576466	0.05106121872	0.00336937419	0.08597	0.0254
1385	0.1342100795	0.05304910412	0.00346706533	0.08605	0.02546
1390	0.1338827593	0.05505612327	0.003562240422	0.08613	0.02551
1395	0.1335747053	0.05708000454	0.003654862959	0.08619	0.02557
1400	0.1332867642	0.05911778914	0.003744976331	0.08625	0.02562
1405	0.1330631084	0.06112347066	0.00382334745	0.08619	0.02562
1410	0.1328866142	0.06310015134	0.003894913701	0.08607	0.02558
1415	0.1327410084	0.06507324277	0.00396498839	0.08594	0.02554
1420	0.1326257419	0.06703764797	0.004033879007	0.0858	0.0255
1425	0.1325420019	0.06898692895	0.00411276122	0.08565	0.02545
1430	0.1324921853	0.07092095231	0.004171327298	0.08549	0.02539
1435	0.132461665	0.07284247334	0.004216494339	0.08533	0.02533
1440	0.1323583819	0.07481586499	0.004269673683	0.08527	0.02532
1445	0.1322785887	0.07677694112	0.004317196768	0.0852	0.02531
1450	0.1322226797	0.07872260618	0.004359160807	0.08512	0.02529
1455	0.1321907175	0.08065095879	0.004395313799	0.08504	0.02528
1460	0.1321831521	0.0825607047	0.004425812619	0.08495	0.02525
1465	0.1321992988	0.08444690701	0.00445023337	0.08485	0.02522
1470	0.1322371556	0.08630516258	0.004469126784	0.08475	0.02519
1475	0.132278825	0.0881189662	0.004482963067	0.08463	0.02514
1480	0.1323452845	0.08990254142	0.004491156027	0.08449	0.02509
1485	0.1324355321	0.09165436716	0.004493877556	0.08436	0.02503
1490	0.1325479499	0.09337054728	0.004491290789	0.08422	0.02497
1495	0.1326859457	0.09504900696	0.004483979834	0.08408	0.0249
1500	0.1328474102	0.09668862538	0.004471839134	0.08393	0.02483
1505	0.1330298969	0.09828629366	0.004456174173	0.08378	0.02475
1510	0.1332377012	0.09979357697	0.004435759573	0.08359	0.02465
1515	0.1334693215	0.1012491364	0.004412022229	0.0834	0.02454
1520	0.1337231158	0.1026562411	0.004386071113	0.0832	0.02442
1525	0.1340009925	0.1040038096	0.004358326366	0.083	0.0243
1530	0.1342986864	0.1052997077	0.004329216891	0.0828	0.02417
1535	0.1346226486	0.1065374106	0.004299130703	0.0826	0.02404
1540	0.1349658631	0.1077170784	0.004268752043	0.0824	0.02391
1545	0.1353197922	0.1088292644	0.004237776757	0.08219	0.02376
1550	0.1356653813	0.1098645352	0.004207312567	0.08196	0.0236
1555	0.1360301401	0.1108366472	0.00417641405	0.08174	0.02344
1560	0.1364129547	0.1117415375	0.004144548834	0.08151	0.02327
1565	0.1368143959	0.1125774583	0.004111399412	0.08128	0.0231
1570	0.1372307567	0.1133408737	0.00407651936	0.08106	0.02292
1575	0.1376666235	0.1140333981	0.004038776341	0.08083	0.02274
1580	0.1381189999	0.1146502014	0.003998131553	0.08061	0.02256
1585	0.1385740068	0.1151845454	0.003953025009	0.08038	0.02236
1590	0.1390147418	0.1156241681	0.003903104575	0.08014	0.02216
1595	0.1394653822	0.1159789431	0.003846936263	0.0799	0.02195
1600	0.1399274142	0.1162431463	0.003783463255	0.07966	0.02174
1605	0.1404005717	0.11640601	0.003712081832	0.07943	0.02153
1610	0.1408840563	0.1164574336	0.003631808188	0.07919	0.02131
1615	0.1413767693	0.1163789772	0.003542104943	0.07896	0.02109
1620	0.1418783094	0.1161285172	0.003442451406	0.07873	0.02087
1625	0.1423886201	0.1155850466	0.003332479589	0.07851	0.02064
1630	0.1428678546	0.1126354867	0.003211841738	0.07827	0.0204
1635	0.1433389925	0.1109359852	0.003087247385	0.07803	0.02016
1640	0.1438146901	0.1097958191	0.002953031926	0.07779	0.01992
1645	0.1442919369	0.1088379307	0.002810194606	0.07755	0.01968
1650	0.1447707314	0.1079639825	0.002659924086	0.07732	0.01943
1655	0.1452488293	0.1071322581	0.002503285945	0.07709	0.01918
1660	0.1457247613	0.1063229564	0.002342176661	0.07686	0.01893
1665	0.1461999372	0.1055209734	0.002177721686	0.07664	0.01868
1670	0.1466712291	0.104720845	0.002012013589	0.07642	0.01843
1675	0.1470861492	0.1038999817	0.00184669309	0.07618	0.01817
1680	0.1474858682	0.1030669229	0.001683636534	0.07594	0.01791
1685	0.1478771984	0.1022207348	0.001524493506	0.0757	0.01765
1690	0.1482604448	0.1013565603	0.001370801777	0.07547	0.01739
1695	0.1486272698	0.1004784559	0.0012243652	0.07524	0.01713
1700	0.1489829674	0.09957844235	0.001086346777	0.07501	0.01686
1705	0.1493263333	0.09865815426	9.579620794E-4	0.07478	0.0166
1710	0.1496532959	0.09771507645	8.40166856E-4	0.07455	0.01634
1715	0.1499630428	0.09674914221	7.337745821E-4	0.07433	0.01608
1720	0.1502358056	0.09575084471	6.39082058E-4	0.0741	0.01582
1725	0.1504630989	0.09471573409	5.565156309E-4	0.07385	0.01555
1730	0.1506691036	0.09365437794	4.857408986E-4	0.07361	0.01529
1735	0.1508509398	0.09256728329	4.26431073E-4	0.07337	0.01502
1740	0.1510079765	0.09145261549	3.780959723E-4	0.07313	0.01476
1745	0.1511421547	0.09030827303	3.398126264E-4	0.07289	0.0145
1750	0.1512434652	0.08913777177	3.106447143E-4	0.07264	0.01424
1755	0.1513180073	0.08793549433	2.895028731E-4	0.0724	0.01398
1760	0.1513657815	0.08670478313	2.751610223E-4	0.07215	0.01373
1765	0.1513801035	0.08544373679	2.662177441E-4	0.0719	0.01347
1770	0.1513358416	0.08413408218	2.6165755E-4	0.07164	0.01322
1775	0.1512205628	0.08277180976	2.60093964E-4	0.07135	0.01295
