PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
1676.0000,89.153164,0.203481,1.905663
1678.0000,89.153669,0.203149,1.904527
1680.0000,89.154173,0.202814,1.903393
1682.0000,89.154675,0.202477,1.902261
1684.0000,89.155177,0.202137,1.901131
1686.0000,89.155679,0.201796,1.900003
1688.0000,89.156179,0.201455,1.898877
1690.0000,89.156678,0.201113,1.897753
1692.0000,89.157177,0.200768,1.896631
1694.0000,89.157674,0.200422,1.895511
1696.0000,89.158171,0.200074,1.894393
1698.0000,89.158667,0.199723,1.893277
1700.0000,89.159161,0.199370,1.892163
1702.0000,89.159656,0.199015,1.891051
1704.0000,89.160149,0.198658,1.889940
1706.0000,89.160641,0.198304,1.888832
1708.0000,89.161132,0.197947,1.887726
1710.0000,89.161623,0.197589,1.886622
1712.0000,89.162113,0.197228,1.885519
1714.0000,89.162602,0.196866,1.884419
1716.0000,89.163090,0.196501,1.883320
1718.0000,89.163577,0.196135,1.882224
1720.0000,89.164063,0.195766,1.881129
1722.0000,89.164549,0.195399,1.880036
1724.0000,89.165033,0.195041,1.878946
1726.0000,89.165517,0.194681,1.877857
1728.0000,89.166000,0.194319,1.876770
1730.0000,89.166482,0.193955,1.875684
1732.0000,89.166963,0.193588,1.874601
1734.0000,89.167444,0.193220,1.873520
1736.0000,89.167923,0.192850,1.872440
1738.0000,89.168402,0.192478,1.871362
1740.0000,89.168880,0.192105,1.870286
1742.0000,89.169357,0.191732,1.869212
1744.0000,89.169833,0.191357,1.868140
1746.0000,89.170309,0.190980,1.867070
1748.0000,89.170784,0.190602,1.866002
1750.0000,89.171257,0.190221,1.864935
1752.0000,89.171731,0.189838,1.863870
1754.0000,89.172203,0.189454,1.862807
1756.0000,89.172674,0.189067,1.861746
1758.0000,89.173145,0.188673,1.860687
1760.0000,89.173615,0.188268,1.859629
1762.0000,89.174084,0.187861,1.858573
1764.0000,89.174552,0.187453,1.857519
1766.0000,89.175019,0.187043,1.856467
1768.0000,89.175486,0.186631,1.855417
1770.0000,89.175952,0.186217,1.854368
1772.0000,89.176417,0.185801,1.853321
1774.0000,89.176881,0.185384,1.852276
1776.0000,89.177345,0.184972,1.851233
1778.0000,89.177807,0.184572,1.850192
1780.0000,89.178269,0.184171,1.849152
1782.0000,89.178730,0.183768,1.848114
1784.0000,89.179191,0.183363,1.847078
1786.0000,89.179650,0.182957,1.846043
1788.0000,89.180109,0.182549,1.845010
1790.0000,89.180567,0.182140,1.843979
1792.0000,89.181025,0.181729,1.842950
1794.0000,89.181481,0.181322,1.841922
1796.0000,89.181937,0.180928,1.840896
1798.0000,89.182392,0.180532,1.839872
1800.0000,89.182846,0.180135,1.838850
1802.0000,89.183300,0.179737,1.837829
1804.0000,89.183752,0.179338,1.836810
1806.0000,89.184204,0.178937,1.835793
1808.0000,89.184655,0.178535,1.834777
1810.0000,89.185106,0.178132,1.833763
1812.0000,89.185556,0.177727,1.832751
1814.0000,89.186005,0.177346,1.831740
1816.0000,89.186453,0.176964,1.830731
1818.0000,89.186900,0.176580,1.829724
1820.0000,89.187347,0.176196,1.828718
1822.0000,89.187793,0.175809,1.827714
1824.0000,89.188239,0.175422,1.826712
1826.0000,89.188683,0.175033,1.825711
1828.0000,89.189127,0.174643,1.824712
1830.0000,89.189570,0.174252,1.823714
1832.0000,89.190012,0.173857,1.822719
1834.0000,89.190454,0.173459,1.821724
1836.0000,89.190895,0.173060,1.820732
1838.0000,89.191335,0.172661,1.819741
1840.0000,89.191775,0.172260,1.818752
1842.0000,89.192214,0.171858,1.817764
1844.0000,89.192652,0.171455,1.816778
1846.0000,89.193089,0.171052,1.815794
1848.0000,89.193526,0.170647,1.814811
1850.0000,89.193962,0.170242,1.813829
1852.0000,89.194397,0.169836,1.812850
1854.0000,89.194831,0.169429,1.811872
1856.0000,89.195265,0.169022,1.810895
1858.0000,89.195698,0.168614,1.809920
1860.0000,89.196131,0.168206,1.808947
1862.0000,89.196563,0.167796,1.807975
1864.0000,89.196994,0.167387,1.807005
1866.0000,89.197424,0.166976,1.806036
1868.0000,89.197854,0.166566,1.805069
1870.0000,89.198283,0.166165,1.804103
1872.0000,89.198711,0.165770,1.803139
1874.0000,89.199139,0.165374,1.802177
1876.0000,89.199565,0.164978,1.801216
1878.0000,89.199992,0.164581,1.800256
1880.0000,89.200417,0.164185,1.799299
1882.0000,89.200842,0.163789,1.798342
1884.0000,89.201266,0.163392,1.797387
1886.0000,89.201690,0.162995,1.796434
1888.0000,89.202113,0.162600,1.795482
1890.0000,89.202535,0.162222,1.794532
1892.0000,89.202956,0.161843,1.793583
1894.0000,89.203377,0.161465,1.792636
1896.0000,89.203797,0.161086,1.791690
1898.0000,89.204217,0.160708,1.790746
1900.0000,89.204636,0.160330,1.789803
1902.0000,89.205054,0.159952,1.788862
1904.0000,89.205471,0.159574,1.787922
1906.0000,89.205888,0.159197,1.786984
1908.0000,89.206305,0.158826,1.786047
1910.0000,89.206720,0.158466,1.785112
1912.0000,89.207135,0.158107,1.784178
1914.0000,89.207549,0.157748,1.783245
1916.0000,89.207963,0.157390,1.782314
1918.0000,89.208376,0.157032,1.781385
1920.0000,89.208788,0.156674,1.780457
1922.0000,89.209200,0.156317,1.779530
1924.0000,89.209611,0.155960,1.778605
1926.0000,89.210021,0.155604,1.777681
1928.0000,89.210431,0.155244,1.776759
1930.0000,89.210840,0.154879,1.775838
1932.0000,89.211249,0.154516,1.774919
1934.0000,89.211656,0.154153,1.774000
1936.0000,89.212064,0.153791,1.773084
1938.0000,89.212470,0.153430,1.772169
1940.0000,89.212876,0.153070,1.771255
1942.0000,89.213282,0.152711,1.770343
1944.0000,89.213686,0.152353,1.769432
1946.0000,89.214090,0.151996,1.768522
1948.0000,89.214494,0.151642,1.767614
1950.0000,89.214897,0.151290,1.766707
1952.0000,89.215299,0.150939,1.765802
1954.0000,89.215700,0.150590,1.764898
1956.0000,89.216101,0.150242,1.763995
1958.0000,89.216502,0.149896,1.763094
1960.0000,89.216902,0.149551,1.762194
1962.0000,89.217301,0.149208,1.761296
1964.0000,89.217699,0.148867,1.760399
1966.0000,89.218097,0.148528,1.759503
1968.0000,89.218494,0.148188,1.758609
1970.0000,89.218891,0.147849,1.757716
1972.0000,89.219287,0.147512,1.756824
1974.0000,89.219683,0.147177,1.755934
1976.0000,89.220078,0.146844,1.755045
1978.0000,89.220472,0.146514,1.754158
1980.0000,89.220866,0.146186,1.753272
1982.0000,89.221259,0.145861,1.752387
1984.0000,89.221651,0.145538,1.751503
1986.0000,89.222043,0.145217,1.750621
1988.0000,89.222435,0.144902,1.749740
1990.0000,89.222825,0.144591,1.748861
1992.0000,89.223216,0.144283,1.747983
1994.0000,89.223605,0.143979,1.747106
1996.0000,89.223994,0.143677,1.746230
1998.0000,89.224383,0.143378,1.745356
2000.0000,89.224770,0.143082,1.744483
