Energy	Efficiency(GR)	alpha(norm)	alpha	beta	Cff
680	0.04763477115	79.95122318	10.04878	12.6023715059252	1.25043238280315
682	0.04808361639	79.98435453	10.01565	12.5691370195909	1.2512710931248
684	0.04851612703	80.01710439	9.9829	12.53624586615	1.25210187482514
686	0.04874265102	80.04807545	9.95192	12.5048068303544	1.2528606408531
688	0.04922537249	80.08065937	9.91934000000001	12.4721290711228	1.2537017293449
690	0.04947925886	80.11105746	9.88894000000001	12.4412281794562	1.25445082841514
692	0.04995735994	80.14328294	9.85672	12.4089142286714	1.25529326238378
694	0.05028066609	80.17415109	9.82585	12.3777136734224	1.25608149875268
696	0.05064461896	80.20511099	9.79489	12.346478710633	1.25688263441476
698	0.05103835316	80.23588457	9.76412000000001	12.3154320559621	1.25768349177669
700	0.05143416776	80.26647752	9.73352	12.284557476993	1.25848494585637
702	0.05181537433	80.29688086	9.70312	12.2538784874562	1.25928548443795
704	0.05220494294	80.32710533	9.67289	12.2233709253242	1.2600864681475
706	0.05259819066	80.35715353	9.64285	12.1930503443757	1.26088685337121
708	0.05303645941	80.38701783	9.61297999999999	12.1629005551472	1.26168753417693
710	0.05344215311	80.41670906	9.58329000000001	12.1329291716519	1.26248794694978
712	0.0538556418	80.45022934	9.54977	12.0999618662167	1.2634870605769
714	0.0542762743	80.47958206	9.52042	12.0703325207937	1.2642888534796
716	0.0547309367	80.50876622	9.49123	12.0408648261212	1.26509115522965
718	0.05516436063	80.53778277	9.46222	12.0115742916982	1.26589288992069
720	0.05560529097	80.56663135	9.43337	11.9824448093229	1.266694990595
722	0.0563808638	80.59391318	9.40609000000001	11.9545885504689	1.26742532522346
724	0.05684309469	80.62243045	9.37757000000001	11.9257874884796	1.26822702873633
726	0.05730082884	80.65078573	9.34921	11.8971466055448	1.26902888811467
728	0.05776868871	80.67898082	9.32102	11.8686734899909	1.26983031425198
730	0.05859376874	80.70559673	9.2944	11.8414696870305	1.27055805381929
732	0.05907730074	80.73346573	9.26653	11.8133147789636	1.27135901229813
734	0.05957107023	80.76117863	9.23882	11.7853188974192	1.272159837589
736	0.06007191504	80.78873572	9.21126	11.7574739022597	1.27296098866863
738	0.06095824165	80.81470383	9.1853	11.7309179189226	1.27368491854199
740	0.06148048533	80.84194956	9.15805	11.7033810203861	1.27448555561608
742	0.06200786935	80.86904171	9.13096	11.6760020349294	1.27528577565715
744	0.06254842982	80.89597986	9.10402000000001	11.648772843915	1.276086046278
746	0.06313222705	80.9227695	9.07723	11.6216931804618	1.27688630008345
748	0.06370924847	80.94941001	9.05059	11.5947627782112	1.27768646892401
750	0.06427663355	80.97590125	9.0241	11.5679813713277	1.27848648389625
752	0.06485276745	81.00224781	8.99775	11.5413408776431	1.2792868307211
754	0.06499263346	81.02991418	8.97009	11.513708347745	1.28016843760962
756	0.06557903486	81.05597182	8.94403	11.4873574454977	1.28096914587123
758	0.06617709256	81.08188825	8.91811	11.461146697011	1.2817699952141
760	0.06682387266	81.10766302	8.89234	11.4350836504201	1.28257035434233
762	0.06748910808	81.13329549	8.86669999999999	11.409152458956	1.28337129179016
764	0.06795985728	81.15906352	8.84094	11.3831582127125	1.28418710389317
766	0.06824415649	81.18563629	8.81435999999999	11.3565563191646	1.28505838495462
768	0.06893644783	81.21085452	8.78915000000001	11.3310511079755	1.28585885107582
770	0.06961022412	81.23993799	8.76006	11.3025604689633	1.28689382385114
772	0.07028785269	81.26488738	8.73511000000001	11.277318738716	1.28769614424958
774	0.07042383965	81.28720569	8.71279	11.2541477840749	1.28835108195056
776	0.07111415941	81.31188992	8.68810999999999	11.2291732165622	1.2891523913895
778	0.07180166066	81.33644344	8.66356	11.2043286019823	1.28995378710095
780	0.0718716588	81.36238014	8.63762	11.1784361471999	1.29084637328192
782	0.07261002498	81.38667296	8.61333	11.1538514811296	1.29164824012589
784	0.07336873584	81.41083812	8.58916000000001	11.1293883424523	1.29245061579877
786	0.07383605238	81.43511428	8.56489000000001	11.1048764045938	1.29326685540874
788	0.07410421063	81.46031636	8.53968	11.0796666879186	1.29414859932067
790	0.074784896	81.48810417	8.5119	11.0525021099812	1.29519742122294
792	0.07554256931	81.51176458	8.48824	11.0285487177474	1.29600119569745
794	0.07569360401	81.53684597	8.46315	11.0035205560514	1.29690183422233
796	0.07647322333	81.5602627	8.43974	10.9798162608396	1.29770587029687
798	0.07726850182	81.58355706	8.41643999999999	10.9562242617773	1.29851063884867
800	0.07742507987	81.60828746	8.39171	10.9315591676263	1.29941365924252
802	0.07823825115	81.63134353	8.36866000000001	10.908214978875	1.30021834112426
804	0.0785259354	81.65534378	8.34466	10.8841677461697	1.30109146940227
806	0.07913235281	81.67866625	8.32133	10.860663171869	1.30192977717907
808	0.07978871636	81.7013675	8.29863	10.8376695243214	1.30273523472302
810	0.07995909421	81.72553342	8.27446999999999	10.813582584856	1.30364324447937
812	0.08082147132	81.74800464	8.252	10.7908192984159	1.30444932808101
814	0.08170436653	81.77036118	8.22964	10.7681666856056	1.30525570824403
816	0.08187986231	81.79419709	8.2058	10.7444072017756	1.30616741790999
818	0.08243757756	81.81632987	8.18367000000001	10.72198375812	1.30697409968417
820	0.08334993491	81.83834839	8.16164999999999	10.6996703974723	1.30778091275259
822	0.08353348361	81.86186103	8.13814000000001	10.6762442851403	1.30869521201282
824	0.0844781758	81.88366289	8.11633999999999	10.6541512663338	1.30950266291593
826	0.08543916848	81.90535061	8.09465	10.6321677524814	1.31031008129603
828	0.08522421372	81.92854767	8.07145	10.6090580166723	1.3112278617373
830	0.08620518988	81.95002442	8.04998000000001	10.587293698523	1.3120355962641
832	0.08720192488	81.97138998	8.02861	10.5656306932833	1.31284381804785
834	0.08740335167	81.99427818	8.00572	10.5428356741964	1.31376464441493
836	0.08820452397	82.01543623	7.98456	10.5213831317824	1.31457355675456
838	0.0891481282	82.0364879	7.96351	10.500038966085	1.315382107129
840	0.08928654924	82.05907479	7.94092999999999	10.4775570216308	1.31630553599908
842	0.09027481061	82.07992135	7.92008	10.4564146206951	1.31711516242917
844	0.09106243347	82.10109155	7.89891	10.4350537792659	1.31795480027411
846	0.09142482351	82.12295853	7.87703999999999	10.4131867993948	1.31885197962638
848	0.09245643978	82.14350024	7.8565	10.3923529325076	1.31966185534058
850	0.09260064138	82.16560509	7.83439	10.3703541295988	1.32059219216227
852	0.09364987627	82.18594924	7.81404999999999	10.3497202762142	1.32140264665985
854	0.09465442389	82.20627049	7.79373	10.3291252763528	1.32221884773407
856	0.09481952427	82.22801368	7.77199	10.3074807106152	1.32314625583204
858	0.09589512444	82.24806616	7.75193	10.2871300837802	1.32395837186324
860	0.09601460363	82.26970087	7.7303	10.2656177773011	1.32489377407417
862	0.09711340756	82.28956062	7.71044000000001	10.2454654655419	1.3257059739536
864	0.09723916529	82.30701772	7.69298000000001	10.227145641464	1.32634611282785
866	0.0983460753	82.33068945	7.66931	10.2041679694129	1.32745767815731
868	0.09843763132	82.34796628	7.65203	10.1860280989867	1.32809735468001
870	0.09955734987	82.36745381	7.63254999999999	10.1662534989182	1.32890918261099
872	0.09965847702	82.38855786	7.61144	10.1452757858769	1.32985216725563
874	0.1007916429	82.40786031	7.59214	10.12568247446	1.33066499138617
876	0.1011542644	82.42836408	7.57164	10.1052103653586	1.33157712394971
878	0.1020568271	82.44791519	7.55208	10.0854672891521	1.33242460601584
880	0.1027857464	82.46764824	7.53234999999999	10.065619319579	1.33329262758449
882	0.1032958748	82.48762105	7.51237999999999	10.0456142151128	1.33418690330805
884	0.1044724607	82.50647899	7.49352	10.0264635116731	1.3350018813911
886	0.1045416017	82.52698748	7.47301	10.0060995469646	1.33595387436252
888	0.1051326193	82.54659542	7.4534	9.98643228682552	1.33684287774441
890	0.1058036595	82.56601049	7.43398999999999	9.96693707840251	1.33772361511608
892	0.1070183613	82.58453377	7.41547	9.94812908009536	1.33854070982281
894	0.1070689715	82.6047042	7.39530000000001	9.92811066512576	1.33949736724061
896	0.1077509793	82.62379111	7.37621	9.90892103944028	1.34037504045888
898	0.1082555649	82.6430681	7.35693000000001	9.88961170073572	1.34127561580435
900	0.1085159067	82.66263175	7.33737000000001	9.87011586115575	1.3422067252821
902	0.1094629313	82.68111008	7.31889	9.8514465128423	1.34305723027778
904	0.1105843466	82.69927458	7.30073	9.83303656535626	1.34388853234001
906	0.1106826741	82.71882978	7.28117	9.81360652085403	1.34484269675661
908	0.1115069514	82.73727874	7.26272	9.79502362292378	1.34571264364512
910	0.111869016	82.75623629	7.24375999999999	9.77608318665582	1.34663252605795
912	0.1124121804	82.77487362	7.22512999999999	9.75740931717262	1.34753244663371
914	0.113036449	82.79333365	7.20667	9.73888284662759	1.34842556558974
916	0.1142888556	82.81086634	7.18913000000001	9.72105935617011	1.34924811240484
918	0.1142126391	82.83012307	7.16988000000001	9.70198958191692	1.35022318030645
920	0.1154842436	82.8474985	7.1525	9.68432575797624	1.35104631264484
922	0.115402023	82.86661218	7.13339000000001	9.66540234803394	1.35202507217289
924	0.1166624451	82.88383421	7.11617	9.6478976499843	1.35284861707109
926	0.1165477803	82.90280198	7.0972	9.62912010318082	1.35383093621598
928	0.1178259978	82.91987349	7.08013	9.61176660994623	1.35465559010075
930	0.1177009855	82.93870212	7.0613	9.5931344316228	1.35564133790432
932	0.1189949556	82.9556223	7.04438	9.57593162976165	1.35646694133815
934	0.1188577557	82.97430842	7.02569	9.55744432638954	1.3574559834824
936	0.1201706918	82.9910825	7.00892	9.54039170389516	1.35828237364387
938	0.120020762	83.00963308	6.99037	9.5220487830481	1.35927457241784
940	0.1213228097	83.02626015	6.97374000000001	9.50513847694359	1.36010248136541
942	0.1211369419	83.04467308	6.95533	9.48693945264982	1.36109770020853
944	0.1224551982	83.06115851	6.93884	9.47017097791349	1.36192697936982
946	0.1237047183	83.07767792	6.92232	9.45339944346706	1.36276562632542
948	0.123597879	83.09578073	6.90422	9.43548823822776	1.36375557594781
950	0.124949127	83.11205136	6.88795	9.41893851935959	1.36458533419973
952	0.124746931	83.13013231	6.86987000000001	9.4010819688361	1.36558889687475
954	0.1261184439	83.14626486	6.85374	9.38467286991297	1.36641963307448
956	0.1258923704	83.16421385	6.83579	9.36695123539314	1.36742666329226
958	0.1272786106	83.1802085	6.81979	9.35067497202603	1.36825915849898
960	0.127045326	83.19803255	6.80197	9.33308780266512	1.36926953155921
962	0.1284521369	83.21389222	6.78610999999999	9.31695122313818	1.37010270270469
964	0.1292684356	83.23037592	6.76962	9.30037329934897	1.37100225690137
966	0.1296341757	83.24731346	6.75269	9.2834934057842	1.37195092545958
968	0.1310804249	83.26297218	6.73703	9.26755776279244	1.37278537649863
970	0.1308009658	83.28048168	6.71952	9.25029334400275	1.3738045156753
972	0.1322408087	83.29600712	6.70399	9.2344889511923	1.37464021604122
974	0.1319434558	83.31339572	6.6866	9.21735017251237	1.37566321948265
976	0.1334060466	83.32879425	6.67121	9.20168385302026	1.37649904869742
978	0.1330998495	83.34606242	6.65394000000001	9.18467028749952	1.37752579557062
980	0.1345718475	83.36133051	6.63867	9.16912706680535	1.37836355581004
982	0.1347225559	83.37798281	6.62202000000001	9.15260078372817	1.37934440695512
984	0.1357460199	83.39362495	6.60638	9.13682500717	1.38023250093147
986	0.1371597936	83.40878407	6.59122000000001	9.12141453933545	1.38107949769723
988	0.1368632877	83.42567701	6.57432	9.10476234542831	1.38210761710983
990	0.138357741	83.44063288	6.55937	9.0895390876273	1.38294720866426
992	0.1379858291	83.45349468	6.54651	9.07584335979064	1.38358167460871
994	0.1394943689	83.46832736	6.53167000000001	9.06073275131764	1.38442202842275
996	0.1391101189	83.48507337	6.51493000000001	9.04426758825132	1.38546266886296
998	0.1406393957	83.49978575	6.50021	9.02927821125722	1.38630433603133
1000	0.1416944942	83.51492624	6.48506999999999	9.01400283907143	1.38719560853008
1002	0.1417202751	83.5310163	6.46898	8.99806023783867	1.38819192301866
1004	0.1432195794	83.54554785	6.45444999999999	8.983258714794	1.38903383961997
1006	0.1427476235	83.56201852	6.43798	8.96707804111699	1.39008454437937
1008	0.1442718825	83.57643532	6.42355999999999	8.95238953672295	1.39092846385091
1010	0.1437835858	83.59279886	6.4072	8.93632364893144	1.39198300301531
1012	0.1453153865	83.6070976	6.3929	8.92175496383452	1.39282774789582
1014	0.1449116075	83.62325175	6.37675	8.90587522063095	1.39387537759758
1016	0.1463552498	83.63754183	6.36246	8.89134704088125	1.39473250024411
1018	0.1478740355	83.65166951	6.34833	8.87694973207897	1.39557884296765
1020	0.1472885442	83.66776678	6.33223	8.86115785353503	1.39664356222928
1022	0.1488208183	83.68178173	6.31822	8.84687938258659	1.39749037919015
1024	0.1482209951	83.69777893	6.30222000000001	8.83119382879663	1.39855963496376
1026	0.1497677382	83.71168406	6.28832	8.81702665469743	1.39940786910615
1028	0.1509611476	83.72587613	6.27412	8.80266102420074	1.4002952084712
1030	0.1507043385	83.74137179	6.25863	8.78739082775513	1.40133109277338
1032	0.1522840503	83.75511095	6.24489	8.77338589312182	1.40218130528617
1034	0.1516202408	83.77085604	6.22914	8.75796405642722	1.40326093603049
1036	0.1531822949	83.78448604	6.21550999999999	8.74406950245849	1.40411224770544
1038	0.1543332905	83.7984444	6.20156	8.72996264666876	1.40500559311992
1040	0.1540638579	83.81365758	6.18634	8.71496822785391	1.40604835471862
1042	0.1556561886	83.82712985	6.17287	8.70123455272251	1.40690115714451
1044	0.1549498692	83.84262918	6.15737	8.68607425186462	1.40799052369918
1046	0.1565606331	83.85599583	6.14400000000001	8.67244294913359	1.40884523113251
1048	0.1559051399	83.87134288	6.12866	8.65742944542114	1.40993166845321
1050	0.1574594807	83.88466813	6.11533	8.64385761819026	1.41079503857806
1052	0.1590941969	83.89787962	6.10212	8.63038586989412	1.41165075360548
1054	0.1583198296	83.91314309	6.08686	8.61547787795967	1.4127503589355
1056	0.1598994611	83.92625342	6.07375	8.60210763985199	1.41360767287236
1058	0.1601834961	83.94044463	6.05956	8.5879887278462	1.41459744470657
1060	0.160636437	83.95443953	6.04555999999999	8.57401985180996	1.4155721082738
1062	0.1622495493	83.9673984	6.0326	8.56080080111903	1.41643111237549
1064	0.1613662657	83.98243568	6.01756	8.54612894077157	1.41754270316262
1066	0.1629887299	83.99529846	6.0047	8.53301056617023	1.41840300891481
1068	0.1646068026	84.00811189	5.99189	8.51994194769723	1.41926341830284
1070	0.1636513514	84.0230133	5.97699	8.50541622736459	1.42038073524617
1072	0.1652641536	84.03572752	5.96427	8.49244074778586	1.42124346131435
1074	0.165360626	84.04966051	5.95034	8.47862881960259	1.42225871849266
1076	0.1659249966	84.06316523	5.93683	8.46512745980447	1.42323023053009
1078	0.1675700072	84.07573564	5.92426	8.45230118804732	1.42409390255334
1080	0.166555991	84.09042085	5.90958000000001	8.4380084861835	1.42522230999383
1082	0.1682111023	84.10289839	5.89709999999999	8.4252745654893	1.42608801864174
1084	0.1698666959	84.11532812	5.88467	8.41258975067212	1.42695357121555
1086	0.168787181	84.12988758	5.87011	8.39842729977708	1.42808959195544
1088	0.1704277901	84.14222359	5.85778000000001	8.38584137463838	1.42895576997403
1090	0.1717689878	84.1547606	5.84524	8.37312246847922	1.4298542301886
1092	0.1709776276	84.16494673	5.83505	8.36206027020531	1.43046370146932
1094	0.1726429952	84.17714745	5.82285	8.3496059478333	1.43133062975146
1096	0.172776466	84.19051639	5.80947999999999	8.33634846379669	1.43235160782337
1098	0.1731951965	84.20361037	5.79639	8.32330111297333	1.43334420882694
1100	0.1748800086	84.21567494	5.78433	8.31098639642826	1.43421228863291
1102	0.1739206804	84.22973681	5.77025999999999	8.29728474483346	1.43534393733411
1104	0.1753539823	84.24188599	5.75811	8.28493530914376	1.43623651060153
1106	0.1770220648	84.25381581	5.74618	8.27275255713766	1.43710675988374
1108	0.1757951899	84.26792885	5.73206999999999	8.25906733593657	1.43826584558474
1110	0.1774735818	84.27977436	5.72023	8.24697482195857	1.43913732984838
1112	0.1791658539	84.29157564	5.70842	8.23491642952743	1.4400107973697
1114	0.1778990499	84.30557152	5.69443	8.22135847958715	1.44117660858237
1116	0.1795952244	84.31728596	5.68271	8.20938990198761	1.44205115588889
1118	0.1813046126	84.32895682	5.67104	8.19746911678608	1.44292497813681
1120	0.1799703438	84.34284022	5.65716	8.18403089082275	1.44409865044327
1122	0.1816587022	84.3544287	5.64557000000001	8.1721925544436	1.44497470086693
1124	0.1833468395	84.3659731	5.63403	8.16040178504859	1.44584992211973
1126	0.1819638347	84.37974374	5.62026	8.14708269588491	1.44703129214889
1128	0.1836648497	84.39120769	5.60879	8.13536705294003	1.44790993423811
1130	0.1853835249	84.40262978	5.59737	8.12369876086494	1.44878765070246
1132	0.1839550424	84.41628966	5.58371	8.11049823425313	1.44997656113508
1134	0.1856719447	84.42762854	5.57237000000001	8.09891157480562	1.45085619837007
1136	0.1874161051	84.43892622	5.56107	8.0873651543335	1.45173617503807
1138	0.1859201591	84.45247954	5.54752000000001	8.07428261197068	1.45293245546904
1140	0.187628998	84.46369905	5.5363	8.06281742526598	1.45381420065885
1142	0.1893356485	84.47487531	5.52512	8.0513922772069	1.45469620088515
1144	0.1877846416	84.48832109	5.51168	8.03842714798528	1.455899680618
1146	0.1895155426	84.49942091	5.50058	8.02708283627277	1.45678329258985
1148	0.1912506347	84.51048083	5.48952	8.01577836373184	1.45766707298689
1150	0.1896514128	84.52382348	5.47618	8.00292322344763	1.45887898904736
1152	0.1913956742	84.53480465	5.4652	7.99169919540194	1.45976422504962
1154	0.1931498077	84.54574672	5.45425	7.98050796163077	1.4606509656109
1156	0.1914818615	84.55898728	5.44101000000001	7.96776228154628	1.46187118148225
1158	0.1931263267	84.56991228	5.43009000000001	7.95661693390546	1.46276641926811
1160	0.1938753668	84.58140948	5.41858999999999	7.94508749673228	1.46375114566509
1162	0.1945237071	84.59293563	5.40706	7.93355024072103	1.46474671629238
1164	0.195172121	84.60442379	5.39558	7.92205977690533	1.46574158875061
1166	0.1958407396	84.61587442	5.38413	7.91060238961453	1.46673863640263
1168	0.1965008419	84.62728666	5.37271	7.89917802676587	1.46773784697341
1170	0.1971635998	84.63865872	5.36134	7.88780025348664	1.46873626454312
1172	0.1978263375	84.64999311	5.35001	7.87646218608372	1.46973531897488
1174	0.1984862464	84.66128844	5.33871000000001	7.86515695946302	1.47073646321198
1176	0.19913651	84.67254346	5.32746	7.85389811117953	1.47173670547976
1178	0.1997785721	84.68376079	5.31623999999999	7.84267198158863	1.47273898751857
1180	0.2004216261	84.69493966	5.30506	7.83148530444168	1.47374179461199
1182	0.2010756135	84.70608202	5.29392	7.82033801424526	1.47474509520611
1184	0.2017304748	84.71718818	5.28281	7.80922326936201	1.47575037044348
1186	0.202391972	84.72825881	5.27173999999999	7.79814778988547	1.47675608714604
1188	0.2030440101	84.73929136	5.26071	7.78711151052994	1.47776221296867
1190	0.2037032619	84.75028645	5.24970999999999	7.7761076037039	1.47877024617299
1192	0.204369818	84.76124654	5.23875	7.7651427758576	1.47977863496802
1194	0.2050164476	84.77216629	5.22783	7.75421696191218	1.48078734621102
1196	0.205656549	84.78305061	5.21695	7.74333009686287	1.48179634647912
1198	0.2062956251	84.79389781	5.20610000000001	7.73247537181012	1.4828071570477
1200	0.2069474253	84.80070929	5.19929	7.72435579009683	1.48319437300648
1202	0.2076075473	84.8114862	5.18850999999999	7.71357008470537	1.48420475439885
1204	0.208270785	84.82222871	5.17777	7.70282308944928	1.48521530770648
1206	0.2089356143	84.83293709	5.16706000000001	7.69210801127562	1.48622757457007
1208	0.2095984841	84.84360929	5.15639	7.68143152325626	1.48723995589556
1210	0.2102606284	84.85424639	5.14575000000001	7.67078684163335	1.48825400503234
1212	0.2109307873	84.86484846	5.13515	7.66018063044199	1.48926811018473
1214	0.2115738607	84.8754126	5.12459	7.64961282534466	1.49028223560492
1216	0.2122221767	84.88594275	5.11405999999999	7.63907665650864	1.4912979522915
1218	0.2128774539	84.89643752	5.10356	7.6285720734414	1.49231524247742
1220	0.2135203225	84.90689895	5.09310000000001	7.61810572213925	1.49333246877473
1222	0.2141810532	84.91732756	5.08266999999999	7.60767084666263	1.49435122001166
1224	0.2148424826	84.92772367	5.07228000000001	7.59727408400114	1.49536984590391
1226	0.2155032785	84.93808709	5.06191	7.58690200472136	1.49639158535862
1228	0.2161689141	84.94841509	5.05158	7.57656792867548	1.49741314953109
1230	0.21683024	84.95870983	5.04129	7.56627179204493	1.49843450056669
1232	0.2174892798	84.96897007	5.03103	7.55600686200625	1.49945725730592
1234	0.2181392543	84.97919439	5.02081	7.54577975306408	1.50047973695248
1236	0.2187860974	84.98938692	5.01061	7.53557708163425	1.50150524007057
1238	0.2194345112	84.999546	5.00045	7.52541212232276	1.50253041380156
1240	0.220089436	85.00967273	4.99033	7.51528481164179	1.50355521895399
1242	0.220745844	85.01976888	4.98023000000001	7.50518179344993	1.50458299346498
1244	0.2214122939	85.02983348	4.97017	7.49511631526778	1.50561034569257
1246	0.2220807531	85.03986698	4.96013000000001	7.4850750392234	1.50664063868267
1248	0.2227460284	85.04986803	4.95013	7.475071194793	1.50767045479915
1250	0.2234104598	85.05983754	4.94016000000001	7.46509809058025	1.50870146793132
1252	0.2240658222	85.06977411	4.93022999999999	7.45516230075325	1.5097319357879
1254	0.2247114898	85.07967685	4.92032	7.44525052393842	1.51076527197642
1256	0.225366936	85.08954945	4.91045	7.43537595358093	1.51179800642081
1258	0.2260216629	85.09938925	4.90061	7.42553191663885	1.51283183788022
1260	0.2266731128	85.10919822	4.8908	7.41571836381282	1.5138667440428
1262	0.2273334631	85.11897748	4.88102000000001	7.40593524585776	1.51490270238743
1264	0.2279926632	85.12872717	4.87127	7.39618251358222	1.51593969018288
1266	0.2286576197	85.13844744	4.86154999999999	7.38646011784829	1.51697768448707
1268	0.2293176151	85.14813639	4.85186	7.37676800957166	1.51801666214643
1270	0.2299849129	85.15779543	4.84220000000001	7.36710613972105	1.51905659979505
1272	0.230640712	85.16742363	4.83257999999999	7.35748103784789	1.52009568747829
1274	0.2312843823	85.1770195	4.82298	7.34787949346292	1.52113746751033
1276	0.2319385324	85.18658691	4.81341	7.33830804073103	1.52218013613689
1278	0.2325870275	85.19612449	4.80388000000001	7.32877319586079	1.52322186278456
1280	0.2332374182	85.20563243	4.79437	7.31926177553173	1.52426622902487
1282	0.2338859734	85.21511184	4.78489	7.30978030055832	1.52531141053088
1284	0.2345590888	85.22431389	4.77569	7.30049251336922	1.5263117233302
1286	0.2352239159	85.23346145	4.76654000000001	7.2912474496108	1.52730880463685
1288	0.2359012853	85.24257948	4.75742	7.28203194894626	1.52830626747888
1290	0.2365631073	85.25166718	4.74833	7.27284596316437	1.52930408515429
1292	0.2372295667	85.26072697	4.73927	7.26368944411815	1.53030223075496
1294	0.2378710332	85.26975366	4.73025	7.25456887412524	1.53129881834037
1296	0.2385206916	85.27875348	4.72125	7.24547114011104	1.532297531686
1298	0.239155183	85.28772497	4.71228000000001	7.23640272878337	1.53329649098086
1300	0.2397930839	85.29666755	4.70332999999999	7.22735707460906	1.53429754702107
1302	0.2404341928	85.30558277	4.69441999999999	7.21834716929626	1.53529692139643
1304	0.2410755517	85.31447095	4.68553	7.20935993403825	1.53629834964715
1306	0.2417223378	85.32333235	4.67667	7.20040183877128	1.53729992492241
1308	0.2423727169	85.33216675	4.66783	7.19146633518042	1.5383035237109
1310	0.2430253692	85.34097339	4.65903	7.18256638126161	1.53930531389456
1312	0.2436720014	85.34975215	4.65025	7.17368893238659	1.54030908324773
1314	0.2443182043	85.36250118	4.6375	7.16224590013686	1.54208371439964
1316	0.2449675076	85.37122187	4.62878000000001	7.15342801087897	1.54309022742337
1318	0.2456213627	85.37991632	4.62008	7.1446325066471	1.54409867372624
1320	0.2462766804	85.38858373	4.61142	7.13587229689546	1.5451051452317
1322	0.2469244755	85.39722305	4.60278	7.12713438604438	1.54611350370685
1324	0.2475745057	85.40583657	4.59416	7.11841873955851	1.54712373924501
1326	0.248228031	85.41442436	4.58557999999999	7.10973824173728	1.54813190264418
1328	0.2488785477	85.42298682	4.57701	7.10107346731503	1.54914387208222
1330	0.2495379547	85.43152292	4.56847999999999	7.09244374745522	1.55015370800875
1332	0.2501947868	85.44003177	4.55997000000001	7.08383612904253	1.55116533905378
1334	0.2508433143	85.44851416	4.55149	7.07525702035549	1.5521767576442
1336	0.2514681931	85.45696667	4.54303	7.0666999361904	1.55318993615132
1338	0.252087492	85.46539297	4.53461	7.05817771069861	1.55420084231418
1340	0.2527195335	85.47379462	4.52621000000001	7.04967742462667	1.55521345874571
1342	0.2533430714	85.48217052	4.51783	7.04119904388751	1.55622777412061
1344	0.2539703914	85.490521	4.50948	7.03274895605211	1.5572417456313
1346	0.2546053495	85.4988472	4.50115	7.02432069715109	1.55825737918479
1348	0.2552365167	85.5071486	4.49285	7.01592064648997	1.55927261778023
1350	0.2558727951	85.51542576	4.48457000000001	7.0075423485724	1.56028948085293
1352	0.2564964696	85.52367817	4.47632	6.99919217444923	1.56130589714653
1354	0.2571477001	85.53590389	4.4641	6.98831046332134	1.56314920192325
1356	0.2578045508	85.54410398	4.4559	6.98001166913332	1.56416950654452
1358	0.258445152	85.55227582	4.44772	6.97173447628718	1.56519136657115
1360	0.2590816082	85.5604238	4.43958000000001	6.9634916207673	1.56621058572968
1362	0.2597198422	85.56854782	4.43145	6.95526390194866	1.5672334053583
1364	0.2603511806	85.57664691	4.42335	6.94706405175958	1.56825562177366
1366	0.2609870432	85.58472113	4.41528	6.938892024191	1.56927720053429
1368	0.2616197164	85.5927722	4.40723	6.93074140509154	1.57030022715821
1370	0.2622588132	85.60080021	4.39919999999999	6.92261216102373	1.57132468816069
1372	0.2629042127	85.60880472	4.3912	6.91451061850695	1.57234843546247
1374	0.2635341279	85.61678634	4.38321000000001	6.90642402022807	1.57337571707852
1376	0.2641729697	85.62474307	4.37526	6.89837140018675	1.57440009418299
1378	0.2648135643	85.63267529	4.36732000000001	6.89033365783785	1.57542797761448
1380	0.2654121813	85.64057988	4.35942	6.88232980243609	1.57645288509541
1382	0.26601799	85.64846134	4.35154	6.87434709759119	1.5774790998375
1384	0.2666328448	85.65632061	4.34368000000001	6.86638551019318	1.57850660727466
1386	0.2672459364	85.66415585	4.33584	6.85844500717825	1.57953539270924
1388	0.2678418155	85.67196658	4.32803	6.85053188238232	1.58056324910895
1390	0.2684484193	85.68375526	4.31623999999999	6.8401113747048	1.58247310910813
1392	0.2690964169	85.69152187	4.30848	6.83224820028026	1.58350413155677
1394	0.2697356701	85.69926607	4.30073	6.82439965074971	1.58453856906118
1396	0.2703873507	85.70698865	4.29301	6.81657831934452	1.58557197542434
1398	0.2710281464	85.71468731	4.28531	6.8087778581438	1.58660654670593
1400	0.271671425	85.72236246	4.27764000000001	6.80100453302764	1.58764002600254
1402	0.2722898098	85.73001186	4.26999000000001	6.79325200440268	1.58867462374292
1404	0.2729014691	85.73763871	4.26236	6.78552023958783	1.58971032383046
1406	0.2735185107	85.74524404	4.25476	6.77781549230497	1.59074484667151
1408	0.2741341886	85.75282706	4.24717	6.77012515314474	1.59178269516596
1410	0.2747434141	85.7603871	4.23961	6.76246175818823	1.59281931861216
1412	0.2753567312	85.76792569	4.23206999999999	6.75481898857481	1.59385696366851
1414	0.2759767518	85.77544312	4.22456	6.74720308185349	1.59489332028164
1416	0.276587223	85.7829395	4.21706	6.73960146151034	1.59593295038997
1418	0.277210085	85.7904149	4.20959000000001	6.73202663111623	1.59697124291797
1420	0.2778226833	85.79786859	4.20213	6.72446603056324	1.59801278952994
1422	0.2784385039	85.80530014	4.1947	6.71693214719495	1.59905294879362
1424	0.2790222731	85.81270573	4.18729	6.70941868692472	1.60009401134903
1426	0.2796053402	85.82008904	4.17991000000001	6.70193186312834	1.60113362100295
