PhotonEnergy_eV,GrazingAlpha_deg,DiffractionEfficiency,ExitAngle_beta_deg
910.0000,88.850872,0.252792,2.586242
915.0000,88.854015,0.252790,2.579166
920.0000,88.857132,0.252776,2.572147
925.0000,88.860223,0.252742,2.565186
930.0000,88.863290,0.252702,2.558280
935.0000,88.866332,0.252650,2.551430
940.0000,88.869349,0.252595,2.544635
945.0000,88.872343,0.252533,2.537894
950.0000,88.875313,0.252469,2.531206
955.0000,88.878260,0.252419,2.524571
960.0000,88.881184,0.252369,2.517987
965.0000,88.884085,0.252316,2.511455
970.0000,88.886963,0.252261,2.504973
975.0000,88.889819,0.252188,2.498542
980.0000,88.892654,0.252111,2.492159
985.0000,88.895467,0.252011,2.485826
990.0000,88.898258,0.251909,2.479540
995.0000,88.901029,0.251787,2.473302
1000.0000,88.903778,0.251663,2.467110
