Energy	delta	beta
10.3591013562446	-0.00297838009245529	0.72
10.3601735038977	-0.00303239667160924	0.72
10.3612458735043	-0.00308641325076319	0.72
10.3623184651334	-0.00314042982991714	0.72
10.3633912788539	-0.00319444640907109	0.72
10.3644643147348	-0.00324846298822505	0.72
10.3655375728451	-0.003302479567379	0.72
10.3666110532539	-0.00335649614653295	0.72
10.3676847560302	-0.0034105127256869	0.72
10.3687586812432	-0.00346452930484085	0.72
10.3698328289619	-0.0035185458839948	0.72
10.3709071992556	-0.00357256246314869	0.72
10.3719817921934	-0.00362657904230264	0.72
10.3730566078445	-0.00368059562145659	0.72
10.3741316462782	-0.00373461220061054	0.72
10.3752069075638	-0.00378862877976449	0.72
10.3762823917704	-0.00384264535891845	0.72
10.3773580989676	-0.0038966619380724	0.72
10.3784340292246	-0.00395067851722635	0.72
10.3795101826109	-0.0040046950963803	0.72
10.3805865591958	-0.00405871167553425	0.72
10.3816631590487	-0.0041127282546882	0.72
10.3827399822393	-0.00416674483384215	0.72
10.3838170288369	-0.0042207614129961	0.72
10.3848942989111	-0.00427477799214999	0.72
10.3859717925315	-0.00432879457130394	0.72
10.3870495097676	-0.00438281115045789	0.72
10.3881274506891	-0.00443682772961185	0.72
10.3892056153656	-0.0044908443087658	0.72
10.3902840038668	-0.00454486088791975	0.72
10.3913626162625	-0.0045988774670737	0.72
10.3924414526222	-0.00465289404622765	0.72
10.3935205130159	-0.0047069106253816	0.72
10.3945997975132	-0.00476092720453555	0.72
10.395679306184	-0.0048149437836895	0.72
10.3967590390983	-0.00486896036284345	0.72
10.3978389963257	-0.0049229769419974	0.72
10.3989191779363	-0.00497699352115135	0.72
10.399999584	-0.00503101010030524	0.72
10.4010802145868	-0.0050850266794592	0.72
10.4021610697666	-0.00513904325861315	0.72
10.4032421496094	-0.0051930598377671	0.72
10.4043234541854	-0.00524707641692105	0.72
10.4054049835647	-0.005301092996075	0.72
10.4064867378172	-0.00535510957522895	0.72
10.4075687170132	-0.0054091261543829	0.72
10.4086509212229	-0.00546314273353685	0.72
10.4097333505163	-0.0055171593126908	0.72
10.4108160049639	-0.00557117589184475	0.72
10.4118988846357	-0.00562519247099871	0.72
10.4129819896022	-0.00567920905015266	0.72
10.4140653199336	-0.00573322562930655	0.72
10.4151488757003	-0.0057872422084605	0.72
10.4162326569726	-0.00584125878761445	0.72
10.417316663821	-0.0058952753667684	0.72
10.4184008963159	-0.00594929194592235	0.72
10.4194853545277	-0.0060033085250763	0.72
10.4205700385269	-0.00605732510423025	0.72
10.4216549483842	-0.0061113416833842	0.72
10.4227400841699	-0.00616535826253815	0.72
10.4238254459547	-0.0062193748416921	0.72
10.4249110338092	-0.00627339142084606	0.72
10.4259968478041	-0.00632740800000001	0.72
10.42708288801	-0.00638142457915396	0.72
10.4281691544976	-0.00643544115830791	0.72
10.4292556473376	-0.0064894577374618	0.72
10.4303423666009	-0.00654347431661575	0.72
10.4314293123581	-0.0065974908957697	0.72
10.4325164846801	-0.00665150747492365	0.72
10.4336038836378	-0.0067055240540776	0.72
10.434691509302	-0.00675954063323155	0.72
10.4357793617436	-0.0068135572123855	0.72
10.4368674410335	-0.00686757379153946	0.72
10.4379557472428	-0.00692159037069341	0.72
10.4390442804424	-0.00697560694984736	0.72
10.4401330407034	-0.00702962352900131	0.72
10.4412220280967	-0.00708364010815526	0.72
10.4423112426935	-0.00713765668730921	0.72
10.4434006845649	-0.0071916732664631	0.72
10.444490353782	-0.00724568984561705	0.72
10.4455802504161	-0.007299706424771	0.72
10.4466703745382	-0.00735372300392495	0.72
10.4477607262197	-0.0074077395830789	0.72
10.4488513055317	-0.00746175616223286	0.72
10.4499421125457	-0.00751577274138681	0.72
10.4510331473328	-0.00756978932054076	0.72
10.4521244099645	-0.00762380589969471	0.72
10.4532159005121	-0.00767782247884866	0.72
10.4543076190471	-0.00773183905800261	0.72
10.4553995656409	-0.00778585563715656	0.72
10.4564917403649	-0.00783987221631051	0.72
10.4575841432907	-0.00789388879546446	0.72
10.4586767744897	-0.00794790537461835	0.72
10.4597696340336	-0.0080019219537723	0.72
10.4608627219939	-0.00805593853292625	0.72
10.4619560384422	-0.0081099551120802	0.72
10.4630495834503	-0.00816397169123416	0.72
10.4641433570897	-0.00821798827038811	0.72
10.4652373594322	-0.00827200484954206	0.72
10.4663315905496	-0.00832602142869601	0.72
10.4674260505135	-0.00838003800784996	0.72
10.4685207393958	-0.00843405458700391	0.72
10.4696156572683	-0.00848807116615786	0.72
10.4707108042029	-0.00854208774531181	0.72
10.4718061802715	-0.00859610432446576	0.72
10.472901785546	-0.00865012090361965	0.72
10.4739976200983	-0.0087041374827736	0.72
10.4750936840004	-0.00875815406192756	0.72
10.4761899773243	-0.00881217064108151	0.72
10.4772865001421	-0.00886618722023546	0.72
10.4783832525258	-0.00892020379938941	0.72
10.4794802345475	-0.00897422037854336	0.72
10.4805774462794	-0.00902823695769731	0.72
10.4816748877937	-0.00908225353685126	0.72
10.4827725591624	-0.00913627011600521	0.72
