Energy(eV)	Delta	Beta
10.5003666203006	-0.758563111432573	0.696159830589711
10.5014682102705	-0.758864749218874	0.696191879604505
10.5025700313995	-0.759166387005175	0.6962239286193
10.5036720837605	-0.759468024791477	0.696255977634094
10.5047743674261	-0.759769662577778	0.696288026648889
10.5058768824693	-0.760071300364079	0.696320075663683
10.5069796289628	-0.760372938150381	0.696352124678478
10.5080826069796	-0.760674575936682	0.696384173693272
10.5091858165926	-0.760976213722984	0.696416222708067
10.5102892578748	-0.761277851509285	0.696448271722862
10.511392930899	-0.761579489295586	0.696480320737656
10.5124968357385	-0.761881127081888	0.696512369752451
10.513600972466	-0.762182764868189	0.696544418767245
10.5147053411549	-0.76248440265449	0.69657646778204
10.5158099418781	-0.762786040440792	0.696608516796834
10.5169147747088	-0.763087678227093	0.696640565811629
10.5180198397201	-0.763389316013394	0.696672614826423
10.5191251369853	-0.763690953799696	0.696704663841218
10.5202306665776	-0.763992591585997	0.696736712856012
10.5213364285702	-0.764294229372299	0.696768761870807
10.5224424230365	-0.7645958671586	0.696800810885601
10.5235486500497	-0.764897504944901	0.696832859900396
10.5246551096832	-0.765199142731203	0.69686490891519
10.5257618020104	-0.765500780517504	0.696896957929985
10.5268687271047	-0.765802418303805	0.696929006944779
10.5279758850396	-0.766104056090107	0.696961055959574
10.5290832758884	-0.766405693876408	0.696993104974368
10.5301908997248	-0.76670733166271	0.697025153989163
10.5312987566222	-0.767008969449011	0.697057203003957
10.5324068466543	-0.767310607235312	0.697089252018752
10.5335151698945	-0.767612245021614	0.697121301033546
10.5346237264167	-0.767913882807915	0.697153350048341
10.5357325162943	-0.768215520594216	0.697185399063135
10.5368415396011	-0.768517158380518	0.69721744807793
10.5379507964109	-0.768818796166819	0.697249497092724
10.5390602867973	-0.76912043395312	0.697281546107519
10.5401700108342	-0.769422071739422	0.697313595122314
10.5412799685954	-0.769723709525723	0.697345644137108
10.5423901601547	-0.770025347312025	0.697377693151903
10.543500585586	-0.770326985098326	0.697409742166697
10.5446112449632	-0.770628622884628	0.697441791181492
10.5457221383603	-0.770930260670929	0.697473840196286
10.5468332658512	-0.77123189845723	0.697505889211081
10.5479446275099	-0.771533536243531	0.697537938225875
10.5490562234104	-0.771835174029833	0.69756998724067
10.5501680536269	-0.772136811816134	0.697602036255464
10.5512801182334	-0.772438449602435	0.697634085270259
10.5523924173041	-0.772740087388737	0.697666134285053
10.553504950913	-0.773041725175038	0.697698183299848
10.5546177191344	-0.77334336296134	0.697730232314642
10.5557307220426	-0.773645000747641	0.697762281329437
10.5568439597117	-0.773946638533943	0.697794330344231
10.5579574322161	-0.774248276320244	0.697826379359026
10.55907113963	-0.774549914106545	0.69785842837382
10.5601850820278	-0.774851551892847	0.697890477388615
10.5612992594839	-0.775153189679148	0.697922526403409
10.5624136720728	-0.775454827465449	0.697954575418204
10.5635283198687	-0.775756465251751	0.697986624432998
10.5646432029463	-0.776058103038052	0.698018673447793
10.5657583213799	-0.776359740824353	0.698050722462587
10.5668736752443	-0.776661378610655	0.698082771477382
10.5679892646138	-0.776963016396956	0.698114820492177
10.5691050895631	-0.777264654183258	0.698146869506971
10.5702211501669	-0.777566291969559	0.698178918521766
10.5713374464998	-0.77786792975586	0.69821096753656
10.5724539786365	-0.778169567542162	0.698243016551355
10.5735707466516	-0.778471205328463	0.698275065566149
10.5746877506201	-0.778772843114764	0.698307114580944
10.5758049906166	-0.779074480901066	0.698339163595738
10.576922466716	-0.779376118687367	0.698371212610533
10.5780401789931	-0.779677756473668	0.698403261625327
10.5791581275229	-0.77997939425997	0.698435310640122
10.5802763123801	-0.780281032046271	0.698467359654916
